...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_asn_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,dem_funds_2p_pct_sqrd,y_pred,y_act,fund_chances,abs_err,err,district_id
50,2018,California,CA,FALSE,CA-30,191573,69420,260993,Brad Sherman,Mark S Reed,True,False,765622.88,0,260993,73.40158548313556,26.59841451686444,765622.88,0,765622.88,100,0,21.79903458331885,15.0554664071432,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,58.1,12.1,21.9,5.5,0.2,FALSE,FALSE,TRUE,FALSE,1,0,20.11314253927494,10000,70.96026173673906,73.40158548313556,99.995,2.441323746396506,-2.441323746396506,CA30
51,2018,California,CA,FALSE,CA-31,110143,77352,187495,Pete Aguilar,Sean Flynn,True,False,1679596.48,429890.9,187495,58.74449985332942,41.25550014667058,1679596.48,429890.9,2109487.38,79.62107267975217,20.378927320247826,10.075335809040716,6.512347095821717,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,33.5,7.2,44.9,11.8,0.3,FALSE,FALSE,TRUE,FALSE,1,0,9.184588630735966,6339.5152146743785,59.97639416740754,58.74449985332942,99.52,1.2318943140781187,1.2318943140781187,CA31
52,2018,California,CA,FALSE,CA-32,121759,55272,177031,Grace Flores Napolitano,Joshua M Scott,True,False,86749.39,6174.0,177031,68.77834955459778,31.22165044540221,86749.39,6174,92923.39,93.355817087603,6.644182912396976,19.510204173733065,14.7902640711729,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,21,19,55.1,3.4,0.3,FALSE,FALSE,TRUE,FALSE,1,0,18.330219148093025,8715.308584093988,69.43166916443474,68.77834955459778,99.97500000000001,0.6533196098369558,0.6533196098369558,CA32
53,2018,California,CA,FALSE,CA-33,219091,93769,312860,Ted W Lieu,Kenneth Weston Wright,True,False,1294042.54,116837.26,312860,70.02844722879243,29.97155277120757,1294042.54,116837.26,1410879.8,91.71883671450962,8.281163285490372,20.80479023305687,10.274047127982,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,69.7,12.2,11.6,3.2,0.2,FALSE,FALSE,TRUE,FALSE,1,0,18.17210445678815,8412.345008262879,69.62254724008767,70.02844722879243,99.97,0.4058999887047605,-0.4058999887047605,CA33
55,2018,California,CA,FALSE,CA-35,103420,45604,149024,Norma J Torres,Christian Leonel Valiente,True,False,241931.84,1460.0,149024,69.39821773674039,30.601782263259608,241931.84,1460,243391.84,99.40014422833568,0.5998557716643254,20.427597735692466,16.83158770254029,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,20.2,7.6,61.9,8,0.3,FALSE,FALSE,TRUE,FALSE,1,0,19.528595227404423,9880.388672613934,70.17711875775544,69.39821773674039,99.985,0.7789010210150451,0.7789010210150451,CA35
56,2018,California,CA,FALSE,CA-36,122169,84839,207008,Raul Ruiz,Kimberlin Brown Pelzer,True,False,1925955.93,756247.18,207008,59.01655974648323,40.983440253516775,1925955.93,756247.18,2682203.11,71.80499951027198,28.195000489728017,3.4589759538343543,-0.3476571532390125,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,53,3.3,36.8,4.7,0.8,FALSE,FALSE,TRUE,FALSE,1,0,2.5073176770660126,5155.95795467016,56.36137102264511,59.01655974648323,97.41499999999999,2.6551887238381227,-2.6551887238381227,CA36
57,2018,California,CA,FALSE,CA-37,210555,25823,236378,Karen Bass,Ron J Bassilian,True,False,505639.21,6127.55,236378,89.0755484858997,10.924451514100298,505639.21,6127.55,511766.76,98.8026674495233,1.1973325504767054,38.77840233430731,35.007065160404764,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,31.6,10.1,26.8,28.6,0.2,FALSE,FALSE,TRUE,FALSE,1,0,37.835568040831674,9761.96709514109,88.54028222579443,89.0755484858997,100,0.5352662601052742,-0.5352662601052742,CA37
58,2018,California,CA,FALSE,CA-38,139188,62968,202156,Linda T Sanchez,Ryan Downing,True,False,381412.72,0,202156,68.85177783493936,31.148222165060645,381412.72,0,381412.72,100,0,19.844676039384066,14.344308172272548,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,21.8,16.3,56.2,4.1,0.4,FALSE,FALSE,TRUE,FALSE,1,0,18.469584072606185,10000,69.42167960829705,68.85177783493936,99.985,0.5699017733576994,0.5699017733576994,CA38
59,2018,California,CA,FALSE,CA-39,126002,118391,244393,Gil Cisneros,Young Kim,False,False,2179631.66,2322247.02,244393,51.55712315819193,48.44287684180807,2179631.66,2322247.02,4501878.68,48.41604616497573,51.58395383502428,3.448365778016679,-3.8320026437103607,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,37.1,29.3,28.8,2.7,0.2,FALSE,FALSE,FALSE,FALSE,0,0,1.6282736725849194,2344.113526249061,50.947249442182354,51.55712315819193,63.1,0.6098737160095737,-0.6098737160095737,CA39
61,2018,California,CA,FALSE,CA-41,108227,58021,166248,Mark Takano,Aja Smith,True,False,724332.21,41964.88,166248,65.09973052307396,34.90026947692604,724332.21,41964.88,766297.09,94.52368010427914,5.476319895720862,13.695182590370926,10.918676870369673,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,30.6,6.3,49.7,11.1,0.4,FALSE,FALSE,TRUE,FALSE,1,0,13.001056160370611,8934.726100456095,64.03959175156281,65.09973052307396,99.905,1.0601387715111485,-1.0601387715111485,CA41
62,2018,California,CA,FALSE,CA-42,100892,131040,231932,Julia C Peacock,Ken Calvert,False,True,153292.78,844367.63,231932,43.50068123415484,56.49931876584516,153292.78,844367.63,997660.41,15.365226329869095,84.6347736701309,-7.419772385828928,-9.700739036547423,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,50.6,9.1,31.2,6.3,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-7.990014048508552,236.0901801681025,41.320734460747254,43.50068123415484,0.815,2.179946773407586,-2.179946773407586,CA42
63,2018,California,CA,FALSE,CA-43,152272,43780,196052,Maxine Waters,Omar Navarro,True,False,584631.42,1154323.67,196052,77.66918980678595,22.330810193214045,584631.42,1154323.67,1738955.09,33.61969629704469,66.38030370295532,31.33896370219089,27.61396786087799,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,19.9,14.2,35.2,27.8,0.3,FALSE,FALSE,TRUE,FALSE,1,0,30.407714741862662,1130.2839791055205,76.43136015906353,77.66918980678595,100,1.237829647722421,-1.237829647722421,CA43
65,2018,California,CA,FALSE,CA-45,158906,146383,305289,Katie Porter,Mimi Walters,False,True,5593038.89,1368255.77,305289,52.05100740609717,47.94899259390283,5593038.89,1368255.77,6961294.66,80.34480887783594,19.655191122164048,1.7737869445581538,-7.9742124468194575,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,59.5,20.8,15.2,1.8,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-0.663212903286249,6455.288313615985,47.76837545537132,52.05100740609717,22.21,4.28263195072585,-4.28263195072585,CA45
66,2018,California,CA,FALSE,CA-46,102278,45638,147916,Lou Correa,Russell Rene Lambert,True,False,401173.02,140.0,147916,69.14600178479677,30.85399821520322,401173.02,140,401313.02,99.9651145133542,0.0348854866458107,19.266636435843104,10.962632663333842,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,29.3,17.2,49.6,2.4,0.2,FALSE,FALSE,TRUE,FALSE,1,0,17.19063549271579,9993.024119668018,68.322840563504,69.14600178479677,99.97,0.8231612212927644,-0.8231612212927644,CA46
67,2018,California,CA,FALSE,CA-47,143354,77682,221036,Alan Lowenthal,John Briscoe,True,False,262268.68,8565.0,221036,64.85549865180332,35.14450134819667,262268.68,8565,270833.68,96.83754250948404,3.1624574905159504,15.748909039564715,9.61314659266965,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,40.5,23,25.7,8.2,0.3,FALSE,FALSE,TRUE,FALSE,1,0,14.21496842784095,9377.509639276128,65.36750618946455,64.85549865180332,99.92999999999999,0.5120075376612334,0.5120075376612334,CA47
68,2018,California,CA,FALSE,CA-48,157837,136899,294736,Harley Rouda,Dana Rohrabacher,False,True,5942200.51,2135135.15,294736,53.55199229140655,46.44800770859345,5942200.51,2135135.15,8077335.66,73.5663436574332,26.433656342566795,-0.2024628248293467,-7.941332220787878,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,62.5,18.4,15.2,1.4,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-2.1371801738189795,5412.006919123561,46.55627543326462,53.55199229140655,12.885,6.9957168581419324,-6.9957168581419324,CA48
69,2018,California,CA,FALSE,CA-49,166453,128577,295030,Mike Levin,Diane L Harkey,False,False,4769047.65,1267485.32,295030,56.41900823645053,43.58099176354947,4769047.65,1267485.32,6036532.970000001,79.00309123963916,20.99690876036083,2.8752468922948893,-5.329938914410079,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,68.7,6.5,19.5,2.6,0.3,FALSE,FALSE,FALSE,FALSE,0,0,0.8239504406186473,6241.48842541875,50.74644810504851,56.41900823645053,59.875,5.672560131402022,-5.672560131402022,CA49
70,2018,California,CA,FALSE,CA-50,125448,134362,259810,Ammar Campa-Najjar,Duncan Hunter,False,True,3799707.95,654384.07,259810,48.28451560755937,51.71548439244062,3799707.95,654384.07,4454092.0200000005,85.30824987311331,14.691750126886689,-9.085764863476967,-13.626663415768896,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,64.9,5.9,22.6,2.9,1,FALSE,FALSE,FALSE,TRUE,0,1,-10.22098950154995,7277.497496413537,40.271378702026915,48.28451560755937,0.5599999999999999,8.0131369055324555,-8.0131369055324555,CA50
71,2018,California,CA,FALSE,CA-51,109527,44301,153828,Juan Vargas,Juan M Hidalgo Jr,True,False,189678.45,62201.87,153828,71.20095171230206,28.79904828769795,189678.45,62201.87,251880.32,75.30499008417966,24.69500991582034,24.803245724789427,18.651464101842592,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,19.5,9.5,60.5,8.5,0.5,FALSE,FALSE,TRUE,FALSE,1,0,23.265300319052717,5670.841531578398,73.27234645491575,71.20095171230206,100,2.071394742613691,2.071394742613691,CA51
72,2018,California,CA,FALSE,CA-52,188992,107015,296007,Scott Peters,Omar Qudrat,True,False,1168327.75,295315.27,296007,63.84713875009712,36.15286124990288,1168327.75,295315.27,1463643.02,79.82327207080863,20.17672792919137,10.92826991513416,1.3167899452226877,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,64.9,16.2,12.3,3.2,0.3,FALSE,FALSE,TRUE,FALSE,1,0,8.525399922656293,6371.754764090337,59.98581378746831,63.84713875009712,99.52,3.8613249626288138,-3.8613249626288138,CA52
73,2018,California,CA,FALSE,CA-53,185667,83127,268794,Susan A Davis,Morgan Murtaugh,True,False,99926.6,94570.86,268794,69.07408647514454,30.925913524855464,99926.6,94570.86,194497.46,51.37681489516624,48.62318510483375,17.447173167698743,10.818515709295966,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,48,13.1,27.2,8.3,0.2,FALSE,FALSE,TRUE,FALSE,1,0,15.790008803098049,2639.577108772176,65.37004646132328,69.07408647514454,99.95,3.704040013821256,-3.704040013821256,CA53
74,2018,Colorado,CO,FALSE,CO-01,272886,85207,369693,Diana Degette,Charles Casper Stockham,True,False,573467.8,34367.0,358093,76.20534330467224,23.794656695327756,573467.8,34367,607834.8,94.3459966425088,5.654003357491213,23.70706035122293,18.559016101569327,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,68.6,2.7,18.5,7.9,0.5,FALSE,FALSE,TRUE,FALSE,1,0,22.42004928880953,8901.16708246828,74.47743116504017,76.20534330467224,100,1.7279121396320676,-1.7279121396320676,CO01
75,2018,Colorado,CO,FALSE,CO-02,259608,144901,430614,Joe Neguse,Peter Yu,False,False,813690.2,60358.0,404509,64.17854732527583,35.82145267472417,813690.2,60358,874048.2,93.0944311766788,6.905568823321186,10.544709603267364,7.483289416737797,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87.5,2.2,7.5,0.9,0.4,FALSE,FALSE,FALSE,FALSE,0,0,9.779354556634972,8666.5731161093845,61.308863945775535,64.17854732527583,99.74499999999999,2.8696833795002945,-2.8696833795002945,CO02
76,2018,Colorado,CO,FALSE,CO-03,146426,173205,336189,Diane Mitsch Bush,Scott R Tipton,False,True,1792836.79,855235.44,319631,45.81095075258658,54.18904924741342,1792836.79,855235.44,2648072.23,67.7034700824607,32.296529917539296,-7.583897507089652,-5.051497684032547,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77,0.7,18.8,0.8,1.4,FALSE,FALSE,FALSE,TRUE,0,1,-6.950797551325376,4583.75986120665,43.635268764737155,45.81095075258658,2.9899999999999998,2.1756819878494227,-2.1756819878494227,CO03
77,2018,Colorado,CO,FALSE,CO-04,145544,224038,369582,Karen Mccormick,Ken Buck,False,True,875438.22,307336.4,369582,39.38070577030267,60.61929422969733,875438.22,307336.4,1182774.62,74.01564128929313,25.98435871070686,-13.746008353378308,-11.827677539344071,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,79.4,1.4,16.1,1.2,0.5,FALSE,FALSE,FALSE,TRUE,0,1,-13.266425649869747,5478.315155465314,37.772738667277956,39.38070577030267,0.20500000000000002,1.6079671030247127,-1.6079671030247127,CO04
78,2018,Colorado,CO,FALSE,CO-05,126848,184002,322645,Stephany Rose Spaulding,Doug Lamborn,False,True,319567.98,221106.17,310850,40.80682000965096,59.19317999034904,319567.98,221106.17,540674.15,59.1054667584903,40.8945332415097,-14.356717128097545,-12.646259632107466,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,76.6,2.3,12.4,5.6,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-13.929102754100024,3493.456200739002,37.086401759200015,40.80682000965096,0.13999999999999999,3.7204182504509475,-3.7204182504509475,CO05
79,2018,Colorado,CO,FALSE,CO-06,187639,148685,346817,Jason Crow,Mike Coffman,False,True,4192539.46,2267602.09,336324,55.79114187509663,44.208858124903365,4192539.46,2267602.09,6460141.55,64.89856959868008,35.101430401319924,3.766468919344845,0.6150388494168624,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.8,4.7,13.1,8.7,0.4,FALSE,FALSE,FALSE,TRUE,0,1,2.978611401862849,4211.824335954723,52.50502560204405,55.79114187509663,80.685,3.2861162730525777,-3.2861162730525777,CO06
80,2018,Colorado,CO,FALSE,CO-07,204260,119734,338006,Ed Perlmutter,Mark Barrington,True,False,638880.58,54251.96,323994,63.04437736501293,36.955622634987066,638880.58,54251.96,693132.5399999999,92.17293131267506,7.827068687324938,5.497698426831754,5.653375128918157,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,72.8,2.7,20.8,1.6,0.6,FALSE,FALSE,TRUE,FALSE,1,0,5.536617602353354,8495.849266771114,59.04040931797852,63.04437736501293,99.25500000000001,4.003968047034405,-4.003968047034405,CO07
84,2018,Connecticut,CT,FALSE,CT-04,168726,106921,275651,Jim Himes,Harry Arora,True,False,919034.6,253854.37,275647,61.210896545219065,38.789103454780935,919034.6,253854.37,1172888.97,78.35648757102729,21.643512428972716,10.855836501182388,3.6110619716896792,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.3,3.9,13.3,11.4,0.2,FALSE,FALSE,TRUE,FALSE,1,0,9.04464286880921,6139.739144468554,60.75696175228935,61.210896545219065,99.64,0.45393479292971506,-0.45393479292971506,CT04
85,2018,Connecticut,CT,FALSE,CT-05,343709,119426,270664,Jahana Hayes,Manny Santos,False,False,1430009.06,67329.7,463135,74.21356623878566,25.786433761214333,1430009.06,67329.7,1497338.76,95.50337560219172,4.496624397808282,1.0289695899460582,2.1934832580439263,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,76.6,2.5,13.4,6.4,0.1,FALSE,FALSE,FALSE,FALSE,0,0,1.3200980069705253,9120.894751413309,52.50967401285296,74.21356623878566,80.16499999999999,21.703892225932698,-21.703892225932698,CT05
86,2018,Delaware,DE,FALSE,DE-00,227353,125384,352737,Lisa Blunt Rochester,Scott Walker,True,False,402612.18,0,352737,64.45396995495227,35.54603004504773,402612.18,0,402612.18,100,0,4.88533251296834,7.4830926672684015,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,69.7,2.3,5.3,21,0.4,FALSE,FALSE,TRUE,FALSE,1,0,5.534772551543355,10000,58.52142975229247,64.45396995495227,99.065,5.932540202659801,-5.932540202659801,DE00
87,2018,Florida,FL,FALSE,FL-01,106199,216189,322388,Jennifer M Zimmerman,Matt Gaetz,False,True,54562.87,1007246.17,322388,32.94136258173381,67.05863741826619,54562.87,1007246.17,1061809.04,5.1386706973223735,94.86132930267762,-21.673848995826496,-21.46411277094183,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77,2.3,4.8,12.9,0.5,FALSE,FALSE,FALSE,TRUE,0,1,-21.62141493960533,26.405936535519608,30.403907496562226,32.94136258173381,0.01,2.5374550851715867,-2.5374550851715867,FL01
88,2018,Florida,FL,FALSE,FL-02,96233,199335,295568,Bob Rackleff,Neal Dunn,False,True,202449.04,837162.25,295568,32.558666702755374,67.44133329724463,202449.04,837162.25,1039611.29,19.4735322660838,80.52646773391619,-19.49877668342148,-17.901247853220582,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,79.5,1.2,4.7,12.7,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-19.099394475871257,379.21845891820686,30.36816822793256,32.558666702755374,0.01,2.190498474822814,-2.190498474822814,FL02
89,2018,Florida,FL,FALSE,FL-03,129880,176616,306496,Yvonne Hayes Hinson,Ted Yoho,False,True,40949.9,646520.53,306496,42.37575694299437,57.62424305700564,40949.9,646520.53,687470.43,5.956605289917706,94.0433947100823,-9.393893345776036,-9.467404935557816,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,72.5,2.4,7.9,15.3,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-9.41227124322148,35.481146579875606,39.17084118062374,42.37575694299437,0.335,3.204915762370632,-3.204915762370632,FL03
90,2018,Florida,FL,FALSE,FL-04,123351,248420,381249,"George \""Ges\"" Selmont",John H Rutherford,False,True,68570.93,464645.0,371771,33.17929585685812,66.82070414314188,68570.93,464645,533215.9299999999,12.859880236511314,87.1401197634887,-15.681810340031229,-18.77275181046418,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,79.4,3.4,6.4,8.9,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-16.45454570763947,165.3765196974143,32.990004007971336,33.17929585685812,0.015,0.18929184888678208,-0.18929184888678208,FL04
91,2018,Florida,FL,FALSE,FL-05,180527,89799,270326,Al Lawson,Virginia Fuller,True,False,228432.5,7667.0,270326,66.78121971249529,33.21878028750472,228432.5,7667,236099.5,96.75264030631152,3.247359693688466,11.969136519489377,12.34296225201497,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,44.6,2,5.7,45.8,0.3,FALSE,FALSE,TRUE,FALSE,1,0,12.062592952620776,9361.073406242496,64.7321152293266,66.78121971249529,99.92999999999999,2.0491044831686906,-2.0491044831686906,FL05
92,2018,Florida,FL,FALSE,FL-06,145758,187891,333649,Nancy Soderberg,Michael Waltz,False,False,2896622.67,1246086.85,333649,43.68602933022428,56.31397066977573,2896622.67,1246086.85,4142709.52,69.92096974252735,30.07903025747265,-9.88969790854049,-4.862460288548661,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,78,1.4,9.9,9.5,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-8.632888503542533,4888.942009735425,42.71109229512453,43.68602933022428,1.6,0.9749370350997495,-0.9749370350997495,FL06
93,2018,Florida,FL,FALSE,FL-07,183113,134285,317398,Stephanie Murphy,Mike Miller,True,False,1680775.02,830594.4,317398,57.691919923881066,42.30808007611894,1680775.02,830594.4,2511369.42,66.92663399556726,33.07336600443275,2.704077201983843,-1.9070409625615028,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,63.4,3.5,21.8,9.6,0.1,FALSE,FALSE,TRUE,FALSE,1,0,1.5512976608475064,4479.1743379766185,52.82341613133662,57.691919923881066,82.025,4.868503792544445,-4.868503792544445,FL07
94,2018,Florida,FL,FALSE,FL-08,142415,218112,360527,Sanjay Patel,Bill Posey,False,True,317787.6,572197.18,360527,39.501895835818125,60.49810416418188,317787.6,572197.18,889984.78,35.70708254134413,64.29291745865588,-11.893478538545857,-9.327674153474526,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,80,1.7,8.2,8.4,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-11.252027442278024,1274.9957436143627,38.089781748397016,39.501895835818125,0.22499999999999998,1.4121140874211093,-1.4121140874211093,FL08
95,2018,Florida,FL,FALSE,FL-09,172172,124565,296737,Darren Soto,Wayne Liebnitzky,True,False,630932.7,59252.91,296737,58.02174989974287,41.97825010025713,630932.7,59252.91,690185.61,91.41493112265844,8.58506887734156,5.561113482840149,5.141405809783286,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,49,2.6,35.7,11.3,0.2,FALSE,FALSE,TRUE,FALSE,1,0,5.456186564575933,8356.689632160387,58.26649691048921,58.02174989974287,98.905,0.24474701074633742,0.24474701074633742,FL09
97,2018,Florida,FL,FALSE,FL-11,128053,239395,367506,Dana Cottrell,Daniel Webster,False,True,71923.91,445853.04,367448,34.84928479676036,65.15071520323964,71923.91,445853.04,517776.95,13.890906113143894,86.10909388685612,-17.726582768152582,-11.723234134575762,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,83.3,1,8.1,6.2,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-16.225745609758377,192.9572726441784,32.87062205994899,34.84928479676036,0.025,1.9786627368113656,-1.9786627368113656,FL11
98,2018,Florida,FL,FALSE,FL-12,132844,194564,334918,Chris Hunter,Gus Michael Bilirakis,False,True,718763.38,1055384.47,327408,40.57445144895666,59.42554855104335,718763.38,1055384.47,1774147.85,40.51316129036258,59.48683870963741,-10.76909404530798,-5.7834037364047575,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,82.5,2,10,4.2,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-9.522671468082176,1641.316237738933,39.38141581794384,40.57445144895666,0.395,1.193035631012819,-1.193035631012819,FL12
99,2018,Florida,FL,FALSE,FL-13,182717,134254,316971,Charlie Crist,George Buck,True,False,2319943.75,34102.76,316971,57.644705667079954,42.355294332920046,2319943.75,34102.76,2354046.51,98.55131324486874,1.448686755131274,0.5537628252945197,3.475847355427,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77.3,2.8,7.1,11.2,0.3,FALSE,FALSE,TRUE,FALSE,1,0,1.2842839578276397,9712.36134228824,54.371785476413486,57.644705667079954,92.135,3.2729201906664684,-3.2729201906664684,FL13
101,2018,Florida,FL,FALSE,FL-15,134132,151380,285532,Kristen Carlson,Ross Spano,False,False,1850002.53,436116.75,285512,46.97946145871277,53.02053854128723,1850002.53,436116.75,2286119.2800000003,80.92327229749796,19.07672770250203,-6.303433714159098,-5.297585913023184,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,65.5,2.4,17,13.5,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-6.05197176387512,6548.575999335,45.395021273639436,46.97946145871277,7.4399999999999995,1.5844401850733334,-1.5844401850733334,FL15
102,2018,Florida,FL,FALSE,FL-16,164463,197483,361946,David Shapiro,Vern Buchanan,False,True,2166313.96,1045080.86,361946,45.43854608145966,54.56145391854034,2166313.96,1045080.86,3211394.82,67.45710451136618,32.54289548863382,-6.694152753413697,-6.2947855277733,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,79.3,1.7,10.4,7.4,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-6.594310947003597,4550.460949057379,43.14901493255954,45.43854608145966,2.06,2.2895311489001244,-2.2895311489001244,FL16
103,2018,Florida,FL,FALSE,FL-17,117194,193326,310520,Allen Ellison,Greg Steube,False,False,3469.33,616756.19,310520,37.74120829576194,62.25879170423805,3469.33,616756.19,620225.5199999999,0.5593658900072349,99.44063410999276,-15.098175946625105,-10.26841238691064,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,81.4,1,9.8,6.5,0.3,FALSE,FALSE,FALSE,FALSE,0,0,-13.890735056696489,0.31289019890358605,36.25583995011616,37.74120829576194,0.09,1.4853683456457816,-1.4853683456457816,FL17
104,2018,Florida,FL,FALSE,FL-18,156454,185905,342359,Lauren Baer,Brian Mast,False,True,4064739.36,4345370.94,342359,45.69881323406132,54.30118676593868,4064739.36,4345370.94,8410110.3,48.33158204833532,51.66841795166468,-5.842036892864627,-3.78494926818901,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,75.3,1.7,11,10.9,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-5.327764986695723,2335.9418232949693,43.51592504653435,45.69881323406132,2.79,2.18288818752697,-2.18288818752697,FL18
