...1,Unnamed: 0,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,dem_2p_prev,dem_2p_prev2,generic_ballot_avg,ics,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,dem_2p_12,demo_cluster,district_id,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,net_scandal_score,Year,Geography,dem_stand,rep_stand,inc_dummy,polarization,shave,dem_over_under,rep_over_under,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,dem_pct_2p_offset,baseline,funds_pct_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index
2062,2062,2024,Illinois,IL,FALSE,IL-06,196647,166116,362849,Sean Casten,Niki Conforti,True,False,1976036.77,137673.74,362763,54.20811935065043,45.79188064934957,1976036.77,137673.74,2113710.51,93.48663218786758,6.5133678121324206,0,0,0,0,6,3.272799839227517,3.3168428960291223,52.78773115624541,55.54263476343399,-0.8352436655714882,71.8,75.45765610057656,5.273524951585651,12.22381709602348,5.393478296920461,0.0289288405799771,43.41,753344,333,99.955816616402,0.0441833835980134,NA,0,IL06,FALSE,FALSE,TRUE,FALSE,1,0,3.283810603427918,East North Central,0,0,0,2024,IL-06,Sean Casten,Niki Conforti,1,0.9828210320037504,2.15,3.7438025398345687,0,8739.750397829639,0,0,0,4.208119350650428,7.402864872427324,86.97326437573517,56.83603847115079,54.20811935065043,3.8928700824345617,96.42500000000001,2.6279191205003656,2.6279191205003656,0.6750595485726797,TRUE,TRUE,130
2063,2063,2024,Illinois,IL,FALSE,IL-07,222408,44598,267152,Danny Davis,Chad Koppie,True,False,365516.01,0,267006,83.29700456169525,16.702995438304757,365516.01,0,365516.01,100,0,0,0,0,0,7,34.72862699402834,38.66900969798919,83.07799010750333,86.99846191823481,-0.8352436655714882,71.8,35.456870495233666,7.1456250484383474,12.024704479947449,43.11345091396242,0.0719655451113251,45.98,753677,0,100,0,NA,3,IL07,FALSE,FALSE,TRUE,FALSE,1,0,35.713722670018555,East North Central,0,0,0,2024,IL-07,Danny Davis,Chad Koppie,1,0.9828210320037504,2.15,0,0,10000,0,0,0,33.297004561695246,72.26268900560859,100,85.5739398734413,83.29700456169525,3.8055250252606245,100,2.2769353117460582,2.2769353117460582,0.5983235681363364,TRUE,TRUE,131
2064,2064,2024,Illinois,IL,FALSE,IL-08,172920,130153,303073,Raja Krishnamoorthi,Mark Rice,True,False,8497640.82,128614.08,303073,57.05556087147321,42.94443912852679,8497640.82,128614.08,8626254.9,98.5090391891851,1.4909608108148995,0,0,0,0,8,5.580748528993581,7.254689269717957,53.50016285948352,57.85058345320005,-0.8352436655714882,71.8,63.39282471031251,12.476035953133389,17.469235208885767,4.605334850888132,0.0468181799836136,38.95,751071,2606,99.65422853556628,0.345771464433703,NA,6,IL08,FALSE,FALSE,TRUE,FALSE,1,0,5.999233714174675,East North Central,0,0,0,2024,IL-08,Raja Krishnamoorthi,Mark Rice,1,0.9828210320037504,2.15,3.367079708682244,0,9704.030801976407,0,0,0,7.055560871473212,12.833711093920838,97.0180783783702,59.42285859042152,57.05556087147321,3.833597965840022,99.3,2.3672977189483078,2.3672977189483078,0.617513296919121,TRUE,TRUE,132
2065,2065,2024,Illinois,IL,FALSE,IL-09,231722,107106,338828,Jan Schakowsky,Seth Cohen,True,False,1049033.26,12008.78,338828,68.38927125267097,31.61072874732903,1049033.26,12008.78,1061042.04,98.86820884118784,1.1317911588121428,0,0,0,0,9,18.85746487373036,21.446278720175776,68.49307867531103,71.12729979793683,-0.8352436655714882,71.8,66.9712769090209,12.088011658373416,10.213535492347305,8.282617395440852,0.0690894538535303,54.8,750812,2865,99.61986368165672,0.380136318343269,NA,0,IL09,FALSE,FALSE,TRUE,FALSE,1,0,19.504668335341712,East North Central,0,0,0,2024,IL-09,Jan Schakowsky,Seth Cohen,1,0.9828210320037504,2.15,5.968680732421987,0,9774.922719464732,0,0,0,18.389271252670966,39.844580336254914,97.7364176823757,71.99216206509982,68.38927125267097,3.8612808036770927,100,3.6028908124288535,3.6028908124288535,0.9330817921861122,TRUE,TRUE,133
2066,2066,2024,Illinois,IL,FALSE,IL-10,196358,131025,327621,Brad Schneider,Jim Carris,True,False,2242846.93,659770.29,327383,59.97806850080792,40.02193149919208,2242846.93,659770.29,2902617.22,77.26981410246026,22.730185897539737,0,0,0,0,10,10.910801191547904,11.158338484372187,61.17267831163359,63.180636115754375,-0.8352436655714882,71.8,67.74013504547052,6.740759533195425,16.745052886304205,6.743686819405956,0.1280199836071972,46.58,729163,24514,96.74741301645136,3.2525869835486554,NA,0,IL10,FALSE,FALSE,TRUE,FALSE,1,0,10.972685514753977,East North Central,0,0,0,2024,IL-10,Brad Schneider,Jim Carris,1,0.9828210320037504,2.15,5.6463220310086335,0,5970.624171428766,0,0,0,9.978068500807922,22.780614695079443,54.53962820492052,63.223296262018444,59.97806850080792,3.794087386293784,99.925,3.245227761210522,3.245227761210522,0.8553381698413094,TRUE,TRUE,134
2067,2067,2024,Illinois,IL,FALSE,IL-11,199825,159630,359684,Bill Foster,Jerry Evans,True,False,2047764.33,562494.4,359455,55.59110319789682,44.40889680210318,2047764.33,562494.4,2610258.73,78.45062661661896,21.54937338338104,41,0.0206201252866823,34.3,0.0206201252866823,11,5.543013270350215,4.615828745918833,55.80327703243078,57.812848194556686,-0.8352436655714882,71.8,71.96748824341431,6.583115194492017,13.80947744052972,6.013185705366502,0.0618616932920158,44.28,710710,42967,94.29901668751998,5.700983312480014,NA,0,IL11,FALSE,FALSE,TRUE,FALSE,1,0,5.31121713924237,East North Central,0,0,0,2024,IL-11,Bill Foster,Jerry Evans,1,0.9828210320037504,2.15,3.8735871186489454,0,6154.500816540163,0.0206201252866823,0.14359709358716943,-6.700000000000003,5.591103197896821,11.457677944056227,56.901253233237924,57.76824988102784,55.59110319789682,3.8352113985567975,97.975,2.1771466831310207,2.1771466831310207,0.5676731884845482,TRUE,TRUE,135
2068,2068,2024,Illinois,IL,FALSE,IL-12,94875,272754,367629,Brian Roberts,Mike Bost,False,True,0,1438593.17,367629,25.807267652987115,74.19273234701289,0,1438593.17,1438593.17,0,100,0,0,0,0,12,-24.05425689858493,-23.63550237582938,27.95937045450831,28.21557802562154,-0.8352436655714882,71.8,89.87275618784253,0.6643397183088843,2.0992719778080424,5.035241673256995,0.1133478810868244,23.81,298722,454955,39.635281426924266,60.36471857307573,NA,2,IL12,FALSE,FALSE,FALSE,TRUE,0,1,-23.949568267896044,East North Central,0,0,0,2024,IL-12,Brian Roberts,Mike Bost,-1,0.9828210320037504,2.15,0,-0.5118937901343301,0,0,0,0,-24.192732347012885,-47.0638928702206,-100,25.718298622620104,25.807267652987115,3.847179316445615,0,0.08896903036701076,-0.08896903036701076,-0.023125782046782443,TRUE,TRUE,136
2069,2069,2024,Illinois,IL,FALSE,IL-13,191339,137917,329500,Nikki Budzinski,Joshua Loyd,True,False,2577542.24,71948.0,329256,58.11253249750954,41.88746750249046,2577542.24,71948,2649490.24,97.284458764415,2.7155412355850004,0,0,0,0,13,3.471531843733964,3.352955450035573,55.32498030283056,55.741366767940434,-0.8352436655714882,71.8,72.9255747878294,2.429096477256963,3.589647234011916,17.9875709210829,0.1278379408257839,30.85,679099,74578,90.10477963371576,9.895220366284232,NA,0,IL13,FALSE,FALSE,TRUE,FALSE,1,0,3.441887745309366,East North Central,0,0,0,2024,IL-13,Nikki Budzinski,Joshua Loyd,1,0.9828210320037504,2.15,7.940050587309993,0,9464.265917085164,0,0,0,8.112532497509541,7.71901915619022,94.56891752883,57.756791462114336,58.11253249750954,3.8659961727840586,98.2,0.3557410353952051,-0.3557410353952051,-0.0920179481551379,TRUE,TRUE,137
2070,2070,2024,Illinois,IL,FALSE,IL-14,183446,149464,332929,Lauren Underwood,Jim Marter,True,False,3321444.51,302665.26,332910,55.10378180288967,44.89621819711033,3321444.51,302665.26,3624109.77,91.6485625654766,8.351437434523405,0,0,0,0,14,3.579120180984674,3.491709053970716,52.63159487205865,55.848955105191145,-0.8352436655714882,71.8,66.09881610930296,4.5790090673817705,17.839820824641105,9.446968363414369,0.0803367777648772,32.34,683702,69975,90.71551871690392,9.284481283096074,NA,0,IL14,FALSE,FALSE,TRUE,FALSE,1,0,3.5572673992311845,East North Central,0,0,0,2024,IL-14,Lauren Underwood,Jim Marter,1,0.9828210320037504,2.15,2.7978091523051916,0,8399.459020318078,0,0,0,5.103781802889671,7.949778464033857,83.2971251309532,56.77566808700856,55.10378180288967,3.8018234024509066,96.525,1.6718862841188908,1.6718862841188908,0.43975905957154204,TRUE,TRUE,138
2071,2071,2024,Illinois,IL,FALSE,IL-17,170261,142567,312828,Eric Sorensen,Joe McGraw,True,False,3415548.03,944499.02,312828,54.42639405679799,45.57360594320202,3415548.03,944499.02,4360047.05,78.33741220751276,21.66258779248724,52.3,0.6548548895221324,46.6,0.6548548895221324,17,1.719590843073938,2.467532227670766,52.41406159508887,53.98942576728041,-0.8352436655714882,71.8,76.24057842197604,1.3355750576048175,8.078417514006315,11.62269781521124,0.1197609065418725,24.01,613433,140243,81.3921366741146,18.607863325885397,NA,0,IL17,FALSE,FALSE,TRUE,FALSE,1,0,1.906576189223145,East North Central,0,0,0,2024,IL-17,Eric Sorensen,Joe McGraw,1,0.9828210320037504,2.15,1.7469570515823951,0,6136.750151369769,0.6548548895221324,0.8092310482934602,-5.699999999999996,4.426394056797989,4.648396044017778,56.67482441502551,54.61741593019843,54.42639405679799,3.836477633752461,89.075,0.19102187340044452,0.19102187340044452,0.049790951918988746,TRUE,TRUE,139
2072,2072,2024,Indiana,IN,FALSE,IN-01,172467,145056,322723,Frank Mrvan,Randy Niemeyer,True,False,1936701.11,521644.97,317523,54.316380230723446,45.68361976927656,1936701.11,521644.97,2458346.08,78.78065361732959,21.219346382670416,0,0,0,0,1,1.97663579740118,5.157669929735441,50.20111506266404,54.24647072160765,-0.8352436655714882,71.8,65.8467853364805,1.1402299821696054,14.01085313070401,17.165407274026588,0.0762148166532014,25.36,673820,80127,89.37232988525719,10.627670114742816,NA,0,IN01,FALSE,FALSE,TRUE,FALSE,1,0,2.771894330484745,East North Central,0,0,0,2024,IN-01,Frank Mrvan,Randy Niemeyer,1,0.9828210320037504,2.15,1.7282533844530867,0,6206.391384373666,0,0,0,4.316380230723446,6.379032326540978,57.56130723465917,55.26722855228475,54.316380230723446,3.934928771486448,91.75,0.9508483215613026,0.9508483215613026,0.2416430834660605,TRUE,TRUE,140
2073,2073,2024,Indiana,IN,FALSE,IN-02,101962,184848,294618,Lori Camp,Rudy Yakym,False,True,126229.6,2241307.75,286810,35.55036435270737,64.44963564729264,126229.6,2241307.75,2367537.35,5.331683574073288,94.66831642592672,0,0,0,0,2,-13.766620515804838,-14.493250180125749,36.53986981285598,38.50321440840163,-0.8352436655714882,71.8,83.61173424414015,1.0270500054287717,7.037896507367488,5.96042333378113,0.1317627313898944,24.08,498724,255223,66.148416267987,33.85158373201299,NA,2,IN02,FALSE,FALSE,FALSE,TRUE,0,1,-13.948277931885066,East North Central,0,0,0,2024,IN-02,Lori Camp,Rudy Yakym,-1,0.9828210320037504,2.15,0,-3.680645683487103,28.426849734042914,0,0,0,-14.44963564729263,-27.061312198198642,-89.33663285185341,34.379610898812125,35.55036435270737,3.8364479491194947,0.075,1.1707534538952444,-1.1707534538952444,-0.30516599454032595,TRUE,TRUE,141
2074,2074,2024,Indiana,IN,FALSE,IN-03,97871,202653,311539,Kiley Adolph,Marlin Stutzman,False,False,47777.01,0,300524,32.56678335174561,67.43321664825437,47777.01,0,47777.01,100,0,0,0,0,0,3,-17.546316854914934,-19.244595286830968,34.13552600738634,34.723518069291536,-0.8352436655714882,71.8,86.10374337355937,1.839662752618914,4.284706265491849,5.505961534982179,0.0539161585641656,24.64,457788,296159,60.7188568957765,39.2811431042235,NA,2,IN03,FALSE,FALSE,FALSE,FALSE,0,0,-17.970886462893944,East North Central,0,0,0,2024,IN-03,Kiley Adolph,Marlin Stutzman,0,0.9828210320037504,2.15,0,0,10000,0,0,0,-17.433216648254387,-35.1065292602164,100,36.63087342454348,32.56678335174561,3.845996920652458,0.1,4.0640900727978675,4.0640900727978675,1.0567065332201075,TRUE,FALSE,142
2075,2075,2024,Indiana,IN,FALSE,IN-04,100091,209794,323595,Derrick Holder,Jim Baird,False,True,2587.06,128381.78,309885,32.29940139083854,67.70059860916146,2587.06,128381.78,130968.84,1.975324817720001,98.02467518228,0,0,0,0,4,-17.17770166436638,-19.35815597467526,35.06067073170732,35.09213325984009,-0.8352436655714882,71.8,87.63441619918326,2.130169989684749,4.408710028402266,4.012350040271871,0.0664132600432392,30.76,469939,284008,62.330508643180494,37.66949135681951,NA,2,IN04,FALSE,FALSE,FALSE,TRUE,0,1,-17.7228152419436,East North Central,0,0,0,2024,IN-04,Derrick Holder,Jim Baird,-1,0.9828210320037504,2.15,0,0.6012710063001663,3.901908135500555,0,0,0,-17.70059860916146,-34.61038681831571,-96.04935036456,31.51467569160409,32.29940139083854,3.867194922927071,0,0.7847256992344498,-0.7847256992344498,-0.20291857919602685,TRUE,TRUE,143
2076,2076,2024,Indiana,IN,FALSE,IN-05,136554,203293,359204,Deborah Pickett,Victoria Spartz,False,True,33605.88,999237.28,339847,40.18102263665708,59.81897736334292,33605.88,999237.28,1032843.16,3.25372537685199,96.746274623148,0,0,0,0,5,-10.402237602237165,-13.653722284029564,41.43628107272501,41.867597321969306,-0.8352436655714882,71.8,86.39141363624503,2.4320492637401827,3.3625285936698184,4.978734137580128,0.0728866777417306,39.25,620766,133181,82.3354957311323,17.664504268867706,NA,0,IN05,FALSE,FALSE,FALSE,TRUE,0,1,-11.215108772685264,East North Central,0,2,-2,2024,IN-05,Deborah Pickett,Victoria Spartz,-1,0.9828210320037504,2.15,0,1.878964509026062,10.586728827970623,0,0,0,-9.818977363342917,-21.59497387979904,-93.49254924629602,40.99822632125676,40.18102263665708,3.999870225050864,1.7000000000000002,0.8172036845996757,0.8172036845996757,0.20430754965038492,TRUE,TRUE,144
2077,2077,2024,Indiana,IN,FALSE,IN-06,99841,201357,314909,Cindy Wirth,Jefferson Shreve,False,False,22832.79,128724.61,301198,33.147962469870315,66.85203753012968,22832.79,128724.61,151557.4,15.065440552556325,84.93455944744368,0,0,0,0,6,-18.579759839050418,-20.982093071469865,33.45023975193333,33.69007508515605,-0.8352436655714882,71.8,87.73053539481913,2.6591566913443776,3.2518581007374223,4.2550870507468765,0.058361089697904,27.39,574819,179130,76.24109853584261,23.75890146415739,NA,2,IN06,FALSE,FALSE,FALSE,FALSE,0,0,-19.18034314715528,East North Central,0,0,0,2024,IN-06,Cindy Wirth,Jefferson Shreve,0,0.9828210320037504,2.15,0,0,226.96749904260864,0,0,0,-16.852037530129685,-37.52544262873907,-69.86911889488736,31.57931260874107,33.147962469870315,3.8763093797129002,0,1.568649861129245,-1.568649861129245,-0.40467612552778937,TRUE,TRUE,145
2078,2078,2024,Indiana,IN,FALSE,IN-07,185987,78792,272148,Andre Carson,John Schmitz,True,False,347742.97,23378.11,264779,70.24235305670011,29.75764694329988,347742.97,23378.11,371121.08,93.70067849554653,6.29932150445348,0,0,0,0,7,19.29909816910889,17.901927667066765,71.08053389322136,71.56893309331537,-0.8352436655714882,71.8,55.72230418011187,1.6459263468881733,7.185284947471264,31.835060936447817,0.0718158711128929,34.61,751926,2023,99.7316794637303,0.2683205362696946,NA,6,IN07,FALSE,FALSE,TRUE,FALSE,1,0,18.94980554359836,East North Central,0,0,0,2024,IN-07,Andre Carson,John Schmitz,1,0.9828210320037504,2.15,0.9420561644705288,0,8779.817150525776,0,0,0,20.24235305670011,38.73485475276821,87.40135699109305,70.33943478589634,70.24235305670011,3.837934549869922,100,0.09708172919623337,0.09708172919623337,0.025295306091012867,TRUE,TRUE,146
2079,2079,2024,Indiana,IN,FALSE,IN-08,95311,219941,323633,Erik Hurt,Mark Messmer,False,False,16703.23,1008722.09,315252,30.23327369850152,69.76672630149848,16703.23,1008722.09,1025425.32,1.6289075054241882,98.37109249457582,0,0,0,0,8,-18.99406120160036,-19.11876874453125,31.75424908593021,33.27577372260612,-0.8352436655714882,71.8,91.46029271193268,0.7218406937691112,1.908833041497197,3.500305088320044,0.0954157238890204,22.34,399872,354075,53.03714982618142,46.96285017381858,NA,2,IN08,FALSE,FALSE,FALSE,FALSE,0,0,-19.02523808733308,East North Central,0,0,0,2024,IN-08,Erik Hurt,Mark Messmer,0,0.9828210320037504,2.15,0,0,2.6533396612272515,0,0,0,-19.76672630149848,-37.21523250909467,-96.74218498915162,30.916009015183704,30.23327369850152,3.8372687704204522,0,0.6827353166821837,0.6827353166821837,0.17792220392406236,TRUE,TRUE,147
2080,2080,2024,Indiana,IN,FALSE,IN-09,113400,222884,345738,Tim Peck,Erin Houchin,False,True,287751.53,362734.05,336284,33.72149730584863,66.27850269415137,287751.53,362734.05,650485.5800000001,44.23641950679368,55.76358049320631,0,0,0,0,9,-16.19891472229598,-16.080389398206968,34.8070827412832,36.07092020191049,-0.8352436655714882,71.8,91.55467781669316,1.1582038582794605,2.481840920117192,2.5716720068161907,0.0450869767210624,26,382032,371916,50.67086854796352,49.32913145203648,NA,2,IN09,FALSE,FALSE,FALSE,TRUE,0,1,-16.16928339127373,East North Central,0,0,0,2024,IN-09,Tim Peck,Erin Houchin,-1,0.9828210320037504,2.15,0,3.1033129742812235,1956.8608107810364,0,0,0,-16.27850269415137,-31.50332311697597,-11.527160986412635,35.38716870631289,33.72149730584863,3.8934354663697692,0.05,1.6656714004642623,1.6656714004642623,0.42781533554409484,TRUE,TRUE,148
2081,2081,2024,Iowa,IA,FALSE,IA-01,206156,206955,414078,Christina Bohannan,Mariannette Miller-Meeks,False,True,5963508.86,2234639.1,413111,49.90329475613092,50.096705243869074,5963508.86,2234639.1,8198147.960000001,72.7421472398017,27.257852760198293,49.86242316330371,0.3870738303337858,46.0458589444116,0.3870738303337858,1,-3.742128323579472,-2.749394474680919,45.70464790996399,48.527706600627,-0.8352436655714882,71.8,88.49997855273881,1.5729091395028854,4.361383051384339,3.4617529341503093,0.095522801738218,31.49,495488,302096,62.12361331220285,37.87638668779715,NA,2,IA01,FALSE,FALSE,FALSE,TRUE,0,1,-3.4939448613548336,West North Central,0,0,0,2024,IA-01,Christina Bohannan,Mariannette Miller-Meeks,-1,0.9828210320037504,2.15,0,1.7694209235486902,5291.419985056989,0.3870738303337858,0.6221525780174714,-3.816564218892111,-0.09670524386908141,-6.152646057138179,45.48429447960341,48.89392200882863,49.90329475613092,3.81997877990697,37.95,1.0093727473022867,-1.0093727473022867,-0.2642351713081685,TRUE,TRUE,149
2082,2082,2024,Iowa,IA,FALSE,IA-02,169740,233340,408802,Sarah Corkery,Ashley Hinson,False,True,477091.38,3253294.79,403080,42.11074724620423,57.88925275379577,477091.38,3253294.79,3730386.17,12.789329529387569,87.21067047061243,0,0,0,0,2,-4.509952604992641,-3.575205885018498,44.93620125713237,47.75988231921383,-0.8352436655714882,71.8,91.25811031353244,1.129307256491568,2.5123727891517507,3.0926997226903024,0.2137872012949964,28.32,481747,315842,60.40040672576978,39.59959327423021,NA,2,IA02,FALSE,FALSE,FALSE,TRUE,0,1,-4.276265924999105,West North Central,0,0,0,2024,IA-02,Sarah Corkery,Ashley Hinson,-1,0.9828210320037504,2.15,0,1.893783732143678,163.56694981126486,0,0,0,-7.889252753795773,-7.717288184426723,-74.42134094122487,44.3209038739484,42.11074724620423,3.894647037004738,7.025,2.210156627744176,2.210156627744176,0.5674857327877252,TRUE,TRUE,150
2083,2083,2024,Iowa,IA,FALSE,IA-03,197962,213746,412905,Lanon Baccam,Zach Nunn,False,True,4359107.59,2778090.39,411708,48.08310744508243,51.91689255491756,4359107.59,2778090.39,7137197.98,61.07589564161143,38.92410435838856,46.561988451799735,0.4212198188762367,42.99434855920257,0.4212198188762367,3,-2.445777769439779,-2.7511252083126365,47.767874284836616,49.82405715476669,-0.8352436655714882,71.8,86.34108108846512,2.732261898256926,5.022949565597509,3.929259330091252,0.0630088519753019,35.410000000000004,619127,178424,77.62851529243898,22.37148470756102,NA,0,IA03,FALSE,FALSE,FALSE,TRUE,0,1,-2.522114629157993,West North Central,0,0,0,2024,IA-03,Lanon Baccam,Zach Nunn,-1,0.9828210320037504,2.15,0,5.943138688399858,3730.2650284250103,0.4212198188762367,0.649014498201879,-3.567639892597164,-1.9168925549175668,-4.208985592744498,22.15179128322288,49.68909938676444,48.08310744508243,3.9116212856866817,45.975,1.6059919416820065,1.6059919416820065,0.41056938399395076,TRUE,TRUE,151
2084,2084,2024,Iowa,IA,FALSE,IA-04,122175,250522,373824,Ryan Melton,Randy Feenstra,False,True,136824.14,2091313.01,372697,32.78132101948768,67.21867898051231,136824.14,2091313.01,2228137.15,6.140741381202679,93.85925861879733,0,0,0,0,4,-15.508601170491517,-15.55985993858512,34.04921931547927,36.76123375371496,-0.8352436655714882,71.8,89.23090550745178,1.374350343502413,5.7628002132730085,1.6167524925856966,0.3028749269642154,25.8,418469,379176,52.46306314212463,47.536936857875375,NA,2,IA04,FALSE,FALSE,FALSE,TRUE,0,1,-15.521415862514916,West North Central,0,0,0,2024,IA-04,Ryan Melton,Randy Feenstra,-1,0.9828210320037504,2.15,0,-5.135226288173129,37.70870471081499,0,0,0,-17.218678980512323,-30.20758805945834,-87.71851723759465,32.696552301594124,32.78132101948768,3.8236033183791145,0.025,0.084768717893553,-0.084768717893553,-0.02216985153404663,TRUE,TRUE,152
2085,2085,2024,Kansas,KS,FALSE,KS-01,93965,210493,304458,Paul Buskirk,Tracey Mann,False,True,47681.81,431712.29,304458,30.86304186455932,69.13695813544068,47681.81,431712.29,479394.1,9.94626550472774,90.05373449527227,0,0,0,0,1,-17.412865234889388,-19.31126132231813,34.07570922043972,34.85696968931708,-0.8352436655714882,71.8,82.28325808576916,1.3182477365072314,10.279271426891656,2.761731807602648,0.5201693956740272,29.41,424301,310169,57.76968426212099,42.23031573787902,NA,2,KS01,FALSE,FALSE,FALSE,TRUE,0,1,-17.887464256746576,West North Central,0,0,0,2024,KS-01,Paul Buskirk,Tracey Mann,-1,0.9828210320037504,2.15,0,2.032643727921176,98.92819749053699,0,0,0,-19.13695813544068,-34.93968484792166,-80.10746899054453,32.01502664470597,30.86304186455932,3.8654321610791524,0,1.1519847801466483,1.1519847801466483,0.29802224748526873,TRUE,TRUE,153
