,district,incumbent,party,dem_16,rep_16,tot_16,dem_pct_16,rep_pct_16,dem_12,rep_12,tot_12,dem_pct_12,rep_pct_12,2p_tot_12,dem_2p_12,rep_2p_12,2p_tot_16,dem_2p_16,rep_2p_16,lean_16,lean_12
375,TX-14,"Weber, Randy",(R),101228,153191,263381,38.4,58.2,97958,147213,248073,39.5,59.3,245171,39.95497020446953,60.04502979553047,254419,39.78790892189656,60.21209107810345,-11.325380008816317,-12.008892047540229
376,TX-15,"Gonzalez, Vicente",(D),104454,73689,184358,56.7,40.0,86941,62885,151351,57.4,41.5,149826,58.027979122448706,41.972020877551294,178143,58.63491689260874,41.36508310739126,7.521627961895867,6.064116870438944
377,TX-16,"Escobar, Veronica",(D),130784,52334,192692,67.9,27.2,100993,54315,157414,64.2,34.5,155308,65.02755814252968,34.972441857470315,183118,71.4206140302974,28.5793859697026,20.307325099584524,13.063695890519924
378,TX-17,"Flores, Bill",(R),96156,139415,247625,38.8,56.3,84531,135309,224079,37.7,60.4,219840,38.45114628820961,61.5488537117904,235571,40.81826710418515,59.181732895814854,-10.295021826527723,-13.512715963800154
379,TX-18,"Jackson Lee, Sheila",(D),157117,41011,205514,76.5,20.0,150129,44991,197206,76.1,22.8,195120,76.94188191881919,23.05811808118081,198128,79.30075506743115,20.699244932568845,28.187466136718278,24.97801966680943
380,TX-19,"Arrington, Jodey",(R),53519,165384,228008,23.5,72.5,54461,160141,217619,25.0,73.6,214602,25.37767588372895,74.62232411627106,218903,24.448728432227973,75.55127156777203,-26.664560498484903,-26.58618636828081
381,TX-20,"Castro, Joaquin",(D),132363,74386,216952,61.0,34.3,110663,74540,187835,58.9,39.7,185203,59.75227183144981,40.24772816855018,206749,64.02110771998896,35.978892280011024,12.907818789276085,7.788409579440049
382,TX-21,"Roy, Chip",(R),152528,188335,358985,42.5,52.5,119220,188241,314591,37.9,59.8,307461,38.77564959458273,61.22435040541727,340863,44.74759654171911,55.252403458280895,-6.365692388993764,-13.18821265742703
383,TX-22,"Olson, Pete",(R),135525,159717,306777,44.2,52.1,93582,158452,255043,36.7,62.1,252034,37.130704587476295,62.869295412523705,295242,45.9030219277745,54.0969780722255,-5.210267002938373,-14.833157664533466
384,TX-23,"Hurd, Will",(R),115154,107276,231365,49.8,46.4,94420,99666,196410,48.1,50.7,194086,48.64853724637532,51.35146275362467,222430,51.77089421390999,48.22910578609,0.657605283197114,-3.315325005634442
385,TX-24,"Marchant, Kenny",(R),122872,140128,276137,44.5,50.7,94634,150547,249080,38.0,60.4,245181,38.59760748181955,61.40239251818045,263000,46.71939163498099,53.28060836501901,-4.39389729573189,-13.36625477019021
386,TX-25,"Williams, Roger",(R),125949,172476,313111,40.2,55.1,102433,162279,270807,37.8,59.9,264712,38.69601680316722,61.30398319683279,298425,42.204574013571246,57.795425986428754,-8.90871491714163,-13.267845448842543
387,TX-26,"Burgess, Michael",(R),109536,194033,318854,34.4,60.9,80828,177941,263196,30.7,67.6,258769,31.235580768948367,68.76441923105163,303569,36.082735720709294,63.917264279290706,-15.030553210003582,-20.728281483061394
388,TX-27,"Cloud, Michael",(R),85589,140787,234367,36.5,60.1,83158,131821,217772,38.2,60.5,214979,38.681917768712296,61.318082231287704,226376,37.80833657278156,62.19166342721844,-13.304952357931313,-13.281944483297465
389,TX-28,"Cuellar, Henry",(D),110023,72518,188600,58.3,38.5,101843,65372,168874,60.3,38.7,167215,60.90542116436922,39.09457883563077,182541,60.27303455114193,39.72696544885807,9.159745620429057,8.941558912359461
390,TX-29,"Garcia, Sylvia",(D),95027,34011,133642,71.1,25.4,75720,37909,114901,65.9,33.0,113629,66.63791813709528,33.362081862904716,129038,73.64264790216836,26.357352097831647,22.529358971455487,14.674055885085522
391,TX-30,"Johnson, E.B.",(D),174528,40333,220711,79.1,18.3,175637,43333,220565,79.6,19.6,218970,80.21053112298489,19.789468877015114,214861,81.22832901271055,18.771670987289458,30.11504008199767,28.246668870975128
392,TX-31,"Carter, John",(R),117181,153823,287510,40.8,53.5,92842,144634,242714,38.3,59.6,237476,39.095319105930706,60.904680894069294,271004,43.239583179584066,56.76041682041594,-7.87370575112881,-12.868543146079055
393,TX-32,"Allred, Collin",(D),134895,129701,278080,48.5,46.6,106563,146420,256873,41.5,57.0,252983,42.12259321772609,57.87740678227391,264596,50.981496318916385,49.018503681083615,-0.1317926117964916,-9.84126903428367
394,TX-33,"Veasey, Marc",(D),94513,30787,129653,72.9,23.7,86686,32641,120480,72.0,27.1,119327,72.64575494230141,27.354245057698595,125300,75.4293695131684,24.570630486831604,24.31608058245552,20.681892690291647
395,TX-34,"Vela, Filemon",(D),101796,64767,171969,59.2,37.7,90885,57303,149511,60.8,38.3,148188,61.33087699408859,38.66912300591141,166563,61.115613911853174,38.884386088146826,10.002324981140298,9.36701474207883
396,TX-35,"Doggett, Lloyd",(D),128535,61136,200576,64.1,30.5,105545,57989,167467,63.0,34.6,163534,64.54009563760441,35.45990436239559,189671,67.7673445070675,32.2326554929325,16.65405557635463,12.576233385594648
397,TX-36,"Babin, Brian",(R),64225,183176,254447,25.2,72.0,61786,175883,240433,25.7,73.2,237669,25.99665921933445,74.00334078066555,247401,25.959878901055372,74.04012109894464,-25.153410029657504,-25.96720303267531
398,UT-01,"Bishop, Rob",(R),62733,139503,280442,22.4,49.7,51098,193672,250278,20.4,77.4,244770,20.87592433713282,79.12407566286717,202236,31.01969975671987,68.98030024328013,-20.093589173993006,-31.087937914876942
399,UT-02,"Stewart, Chris",(R),90686,130525,283699,32.0,46.0,74556,173513,255201,29.2,68.0,248069,30.05454127682217,69.94545872317782,221211,40.99524888002857,59.00475111997143,-10.118040050684307,-21.90932097518759
400,UT-03,"Curtis, John",(R),67461,136782,289923,23.3,47.2,51791,208121,265856,19.5,78.3,259912,19.92635969097233,80.07364030902767,204243,33.02977335820567,66.97022664179433,-18.08351557250721,-32.03750256103743
401,UT-04,"McAdams, Ben",(D),89796,108421,277311,32.4,39.1,74368,165294,246066,30.2,67.2,239662,31.030367767939847,68.96963223206015,198217,45.30186613660786,54.69813386339214,-5.811422794105013,-20.933494484069914
402,VA-01,"Wittman, Rob",(R),162931,211991,395289,41.2,53.6,162611,207062,374545,43.4,55.3,369673,43.98779461848715,56.01220538151285,374922,43.45730578627021,56.542694213729796,-7.655983144442665,-7.976067633522611
403,VA-02,"Luria, Elaine",(D),145762,156694,321068,45.4,48.8,154698,161995,320975,48.2,50.5,316693,48.847937908321306,51.152062091678694,302456,48.19279498505568,51.80720501494432,-2.920493945657199,-3.115924343688455
404,VA-03,"Scott, Bobby",(D),205746,103064,323422,63.6,31.9,227734,105561,336890,67.6,31.3,333295,68.32805772663856,31.671942273361438,308810,66.62543311421261,33.374566885787374,15.512144183499736,16.3641954746288
405,VA-04,"McEachin, Donald",(D),212677,134676,362532,58.7,37.1,216598,138322,358936,60.3,38.5,354920,61.0272737518314,38.9727262481686,347353,61.227915118049935,38.772084881950065,10.114626187337059,9.06341149982164
406,VA-05,"Riggleman, Denver ",(R),154665,195190,365403,42.3,53.4,164555,188485,358689,45.9,52.5,353040,46.61086562429186,53.38913437570814,349855,44.20831487330466,55.79168512669534,-6.904974057408218,-5.3529966277179
407,VA-06,"Cline, Ben ",(R),120596,206303,345500,34.9,59.7,132153,197045,334864,39.5,58.8,329198,40.143925540252376,59.85607445974763,326899,36.89090514195516,63.109094858044834,-14.222383788757718,-11.819936711757386
408,VA-07,"Spanberger, Abigail",(D),172544,198032,392168,44.0,50.5,166472,206213,377687,44.1,54.6,372685,44.66828554945866,55.33171445054135,370576,46.56102931652347,53.43897068347654,-4.55225961418941,-7.295576702551102
409,VA-08,"Beyer, Don",(D),270415,76854,367885,73.5,20.9,243746,111518,359743,67.8,31.0,355264,68.60982255449468,31.390177445505312,347269,77.86902948434788,22.13097051565213,26.755740553635,16.645960302484923
410,VA-09,"Griffith, Morgan",(R),86463,217837,316740,27.3,68.8,108641,196354,311291,34.9,63.1,304995,35.62058394399909,64.37941605600092,304300,28.413736444298387,71.5862635557016,-22.69955248641449,-16.343278308010674
411,VA-10,"Wexton, Jennifer",(D),210692,170580,403821,52.2,42.2,182432,186650,373913,48.8,49.9,369082,49.428582266271455,50.57141773372855,381272,55.26028661952622,44.73971338047378,4.146997688813343,-2.535279985738306
412,VA-11,"Connolly, Gerry",(D),238982,98222,357054,66.9,27.5,212181,123317,339710,62.5,36.3,335498,63.24359608701096,36.75640391298905,337204,70.87163853335073,29.128361466649267,19.758349602637857,11.279733835001196
413,VT-AL,"Welch, Peter",(D),178573,95362,315067,56.7,30.3,199239,92698,297247,67.0,31.2,291937,68.24725882639062,31.752741173609373,273935,65.188092065636,34.81190793436399,14.074803134923123,16.28339657438086
414,WA-01,"DelBene, Suzan",(D),188952,132109,349064,54.1,37.8,183802,147074,339489,54.1,43.3,330876,55.550115451105555,44.449884548894445,321061,58.85236761861453,41.14763238138547,7.739078687901653,3.5862531990957933
415,WA-02,"Larsen, Rick",(D),185821,113670,326462,56.9,34.8,185771,119266,313668,59.2,38.0,305037,60.90113658343086,39.09886341656914,299491,62.04560404152378,37.95439595847622,10.932315110810904,8.9372743314211
416,WA-03,"Herrera Beutler, Jaime",(R),134009,157359,315150,42.5,49.9,145442,150409,303483,47.9,49.6,295851,49.160557172360406,50.839442827639594,291368,45.9930397298262,54.0069602701738,-5.120249200886676,-2.8033050796493555
417,WA-04,"Newhouse, Dan",(R),85083,140560,242668,35.1,57.9,90612,142741,238940,37.9,59.7,233353,38.830441434221974,61.169558565778026,225643,37.70690870091251,62.2930912990875,-13.40638022980037,-13.133420817787787
418,WA-05,"McMorris Rodgers, Cathy",(R),125112,166765,319635,39.1,52.2,137771,168671,315425,43.7,53.5,306442,44.95826290129943,55.04173709870057,291877,42.86463133443197,57.13536866556803,-8.248657596280907,-7.005599350710334
419,WA-06,"Kilmer, Derek",(D),172596,131449,332992,51.8,39.5,184820,135573,329190,56.1,41.2,320393,57.68540511184701,42.31459488815299,304045,56.76659704977881,43.23340295022118,5.653308119065933,5.72154285983725
420,WA-07,"Jayapal, Pramila",(D),341412,50615,415693,82.1,12.2,310828,70973,392419,79.2,18.1,381801,81.4109968281906,18.5890031718094,392027,87.08889948906581,12.911100510934196,35.97561055835293,29.447134576180844
421,WA-08,"Schrier, Kim",(D),153167,143403,321002,47.7,44.7,155982,151069,313967,49.7,48.1,307051,50.80002996244923,49.19997003755077,296570,51.646154364905414,48.353845635094586,0.5328654341925372,-1.1638322895605313
422,WA-09,"Smith, Adam",(D),205193,67956,291192,70.5,23.3,195863,84828,286875,68.3,29.6,280691,69.7788671528478,30.221132847152205,273149,75.1212708082402,24.878729191759806,24.00798187752732,17.815004900838034
423,WA-10,"Heck, Denny",(D),151373,117861,295356,51.3,39.9,164505,120066,292060,56.3,41.1,284571,57.80806898805571,42.19193101194429,269234,56.22358245986763,43.77641754013237,5.110293529154752,5.8442067360459475
424,WI-01,"Steil, Bryan",(R),150436,187372,355961,42.3,52.6,179872,195835,379184,47.4,51.6,375707,47.87560519234403,52.12439480765596,337808,44.532989153602045,55.467010846397955,-6.580299777110831,-4.088257059665729
425,WI-02,"Pocan, Mark",(D),271507,119608,412803,65.8,29.0,284084,126688,415942,68.3,30.5,410772,69.15855997974546,30.841440020254545,391115,69.41871316620431,30.581286833795684,18.305424235491436,17.1946977277357
426,WI-03,"Kind, Ron",(D),160999,177172,359555,44.8,49.3,199188,159205,363335,54.8,43.8,358393,55.57809443822842,44.421905561771574,338171,47.608754151006444,52.39124584899356,-3.5045347797064323,3.6142321862186577
427,WI-04,"Moore, Gwen",(D),228226,67287,308575,74.0,21.8,268440,84751,356355,75.3,23.8,353191,76.00420169256861,23.99579830743139,295513,77.23044333075025,22.769556669249745,26.11715440003737,24.040339440558853
428,WI-05,"Sensenbrenner, Jim",(R),148900,229325,399261,37.3,57.4,158226,257017,419191,37.7,61.3,415243,38.10443523430859,61.89556476569141,378225,39.36810099808315,60.63189900191684,-11.745187932629726,-13.859427017701172
429,WI-06,"Grothman, Glenn",(R),141917,203433,365442,38.8,55.7,174988,202979,382295,45.8,53.1,377967,46.297163508983594,53.70283649101641,345350,41.0936730852758,58.9063269147242,-10.019615845437073,-5.666698743026167
430,WI-07,VACANT ,(R),137874,213467,369841,37.3,57.7,178841,190364,373876,47.8,50.9,369205,48.43948483904606,51.56051516095395,351341,39.242217674566874,60.757782325433126,-11.871071256146003,-3.5243774129637018
431,WI-08,"Gallagher, Mike",(R),142677,207620,369562,38.6,56.2,177346,191127,372886,47.6,51.3,368473,48.129985100672236,51.870014899327764,350297,40.73029457860044,59.26970542139956,-10.382994352112433,-3.833877151337525
432,WV-01,"McKinley, David",(R),64384,165934,243894,26.4,68.0,81017,141736,227948,35.5,62.2,222753,36.37077839580163,63.62922160419837,230318,27.954393490738894,72.0456065092611,-23.158895439973982,-15.593083856208132
433,WV-02,"Mooney, Alex",(R),73487,164674,250267,29.4,65.8,89079,140783,234596,38.0,60.0,229862,38.753251951170704,61.2467480488293,238161,30.856017567947735,69.14398243205227,-20.25727136276514,-13.210610300839058
434,WV-03,"Miller, Carol ",(R),50923,158763,218890,23.3,72.5,68173,135136,207894,32.8,65.0,203309,33.53171773015459,66.4682822698454,209686,24.28536001449787,75.71463998550213,-26.827928916215008,-18.43214452185517
435,WY-AL,"Cheney, Liz",(R),55973,174419,248945,22.5,70.1,69286,170962,247026,28.0,69.2,240248,28.839365988478573,71.16063401152142,230392,24.294680370846212,75.70531962915379,-26.818608559866664,-23.12449626353119
