,district,incumbent,party,dem_16,rep_16,tot_16,dem_pct_16,rep_pct_16,dem_12,rep_12,tot_12,dem_pct_12,rep_pct_12,dem_08,rep_08,tot_08,dem_pct_08,rep_pct_08,2p_tot_16,dem_2p_16,rep_2p_16,2p_tot_12,dem_2p_12,rep_2p_12,2p_tot_08,dem_2p_08,rep_2p_08,lean_08,lean_12
368,TX-07,"Culberson, John",(R),124722,121204,"257,308",48.5%,47.1%,92499,143631,239767,38.6,59.9,96866,140692,239081,40.5,58.8,245926,50.715255808657886,49.284744191342114,236130,39.17291322576546,60.82708677423453,237558,40.77572634893373,59.22427365106626,-12.913121163209851,-12.790949026244299
369,TX-08,"Brady, Kevin",(R),70532,214605,"295,099",23.9%,72.7%,55273,195742,254167,21.7,77.0,61357,171408,234270,26.2,73.2,285137,24.736179450579897,75.2638205494201,251015,22.01979961356891,77.9802003864311,232765,26.360062724206816,73.63993727579317,-27.328784787936765,-29.94406263844085
370,TX-09,"Green, Al",(D),151559,34447,"191,042",79.3%,18.0%,145332,39392,186267,78.0,21.1,144707,44520,189937,76.2,23.4,186006,81.4807049234971,18.51929507650291,184724,78.67521274983218,21.324787250167816,189227,76.47270209853774,23.527297901462266,22.783854586394156,26.711350497822423
371,TX-10,"McCaul, Michael",(R),135984,164912,"315,133",43.2%,52.3%,104839,159714,270136,38.8,59.1,112866,148867,264035,42.7,56.4,300896,45.1930235031373,54.8069764968627,264553,39.62873223890865,60.37126776109135,261733,43.1225714755113,56.87742852448869,-10.566276036632281,-12.335130013101114
372,TX-11,"Conaway, Michael",(R),47468,193620,"248,860",19.1%,77.8%,45070,182355,230331,19.6,79.2,56145,184238,242210,23.2,76.1,241088,19.68907618794797,80.31092381205202,227425,19.81752226008574,80.18247773991426,240383,23.35647695552514,76.64352304447486,-30.332370556618443,-32.14633999192402
373,TX-12,"Granger, Kay",(R),92549,177939,"282,691",32.7%,62.9%,79147,166992,249826,31.7,66.8,89718,161030,252637,35.5,63.7,270488,34.215565940078676,65.78443405992132,246139,32.15540812305242,67.84459187694758,250748,35.78014580375516,64.21985419624482,-17.90870170838842,-19.808454128957344
374,TX-13,"Thornberry, Mac",(R),40253,190838,"238,846",16.9%,79.9%,42521,184104,229545,18.5,80.2,54855,189600,246252,22.3,77.0,231091,17.41867922160534,82.58132077839466,226625,18.762713734142306,81.2372862658577,244455,22.439712830582316,77.56028716941769,-31.249134681561266,-33.20114851786745
375,TX-14,"Weber, Randy",(R),101228,153191,"263,381",38.4%,58.2%,97958,147213,248073,39.5,59.3,102902,139304,243755,42.2,57.1,254419,39.78790892189656,60.21209107810345,245171,39.95497020446953,60.04502979553047,242206,42.48532241150095,57.51467758849904,-11.20352510064263,-12.008892047540229
376,TX-15,"Gonzalez, Vicente",(D),104454,73689,"184,358",56.7%,40.0%,86941,62885,151351,57.4,41.5,83924,61282,146097,57.4,41.9,178143,58.63491689260874,41.36508310739126,149826,58.027979122448706,41.972020877551294,145206,57.796509786097,42.203490213903,4.107662273953416,6.064116870438944
377,TX-16,"O'Rourke, Beto",(D),130784,52334,"192,692",67.9%,27.2%,100993,54315,157414,64.2,34.5,109387,58764,169232,64.6,34.7,183118,71.4206140302974,28.5793859697026,155308,65.02755814252968,34.972441857470315,168151,65.052839412195,34.94716058780501,11.363991900051417,13.063695890519924
378,TX-17,"Flores, Bill",(R),96156,139415,"247,625",38.8%,56.3%,84531,135309,224079,37.7,60.4,95884,135738,233690,41.0,58.1,235571,40.81826710418515,59.181732895814854,219840,38.45114628820961,61.5488537117904,231622,41.39675851171305,58.60324148828695,-12.29208900043053,-13.512715963800154
379,TX-18,"Jackson-Lee, Sheila",(D),157117,41011,"205,514",76.5%,20.0%,150129,44991,197206,76.1,22.8,150733,45069,196624,76.7,22.9,198128,79.30075506743115,20.699244932568845,195120,76.94188191881919,23.05811808118081,195802,76.98235973074841,23.01764026925159,23.293512218604832,24.97801966680943
380,TX-19,"Arrington, Jodey",(R),53519,165384,"228,008",23.5%,72.5%,54461,160141,217619,25.0,73.6,66122,168553,236363,28.0,71.3,218903,24.448728432227973,75.55127156777203,214602,25.37767588372895,74.62232411627106,234675,28.175988068605516,71.82401193139448,-25.512859443538066,-26.58618636828081
381,TX-20,"Castro, Joaquin",(D),132363,74386,"216,952",61.0%,34.3%,110663,74540,187835,58.9,39.7,115579,80667,197670,58.5,40.8,206749,64.02110771998896,35.978892280011024,185203,59.75227183144981,40.24772816855018,196246,58.89495836857821,41.105041631421784,5.206110856434627,7.788409579440049
382,TX-21,"Smith, Lamar",(R),152528,188335,"358,985",42.5%,52.5%,119220,188241,314591,37.9,59.8,133581,178531,314971,42.4,56.7,340863,44.74759654171911,55.252403458280895,307461,38.77564959458273,61.22435040541727,312112,42.799059312041834,57.200940687958166,-10.889788200101748,-13.18821265742703
383,TX-22,"Olson, Pete",(R),135525,159717,"306,777",44.2%,52.1%,93582,158452,255043,36.7,62.1,91137,142073,234671,38.8,60.5,295242,45.9030219277745,54.0969780722255,252034,37.130704587476295,62.869295412523705,233210,39.07937052442005,60.92062947557994,-14.609476987723532,-14.833157664533466
384,TX-23,"Hurd, Will",(R),115154,107276,"231,365",49.8%,46.4%,94420,99666,196410,48.1,50.7,96871,95679,193782,50.0,49.4,222430,51.77089421390999,48.22910578609,194086,48.64853724637532,51.35146275362467,192550,50.30952999220981,49.69047000779018,-3.379317519933771,-3.315325005634442
385,TX-24,"Marchant, Kenny",(R),122872,140128,"276,137",44.5%,50.7%,94634,150547,249080,38.0,60.4,105822,152453,260216,40.7,58.6,263000,46.71939163498099,53.28060836501901,245181,38.59760748181955,61.40239251818045,258275,40.972606717645924,59.027393282354076,-12.716240794497658,-13.36625477019021
386,TX-25,"Williams, Roger",(R),125949,172476,"313,111",40.2%,55.1%,102433,162279,270807,37.8,59.9,117402,153998,274061,42.8,56.2,298425,42.204574013571246,57.795425986428754,264712,38.69601680316722,61.30398319683279,271400,43.257921886514374,56.742078113485626,-10.430925625629207,-13.267845448842543
387,TX-26,"Burgess, Michael",(R),109536,194033,"318,854",34.4%,60.9%,80828,177941,263196,30.7,67.6,90791,166877,259505,35.0,64.3,303569,36.082735720709294,63.917264279290706,258769,31.235580768948367,68.76441923105163,257668,35.23565207942003,64.76434792057997,-18.453195432723554,-20.728281483061394
388,TX-27,,(R),85589,140787,"234,367",36.5%,60.1%,83158,131821,217772,38.2,60.5,91083,133839,226488,40.2,59.1,226376,37.80833657278156,62.19166342721844,214979,38.681917768712296,61.318082231287704,224922,40.49537172886601,59.504628271133996,-13.19347578327757,-13.281944483297465
389,TX-28,"Cuellar, Henry",(D),110023,72518,"188,600",58.3%,38.5%,101843,65372,168874,60.3,38.7,92557,65066,158418,58.4,41.1,182541,60.27303455114193,39.72696544885807,167215,60.90542116436922,39.09457883563077,157623,58.72049129885867,41.27950870114133,5.031643786715087,8.941558912359461
390,TX-29,"Green, Gene",(D),95027,34011,"133,642",71.1%,25.4%,75720,37909,114901,65.9,33.0,70286,41843,112823,62.3,37.1,129038,73.64264790216836,26.357352097831647,113629,66.63791813709528,33.362081862904716,112129,62.68315957513222,37.316840424867785,8.99431206298864,14.674055885085522
391,TX-30,"Johnson, E.B.",(D),174528,40333,"220,711",79.1%,18.3%,175637,43333,220565,79.6,19.6,175237,47144,223182,78.5,21.1,214861,81.22832901271055,18.771670987289458,218970,80.21053112298489,19.789468877015114,222381,78.80034715195993,21.199652848040078,25.111499639816344,28.246668870975128
392,TX-31,"Carter, John",(R),117181,153823,"287,510",40.8%,53.5%,92842,144634,242714,38.3,59.6,103359,135601,241425,42.8,56.2,271004,43.239583179584066,56.76041682041594,237476,39.095319105930706,60.904680894069294,238960,43.25368262470706,56.74631737529293,-10.435164887436521,-12.868543146079055
393,TX-32,"Sessions, Pete",(R),134895,129701,"278,080",48.5%,46.6%,106563,146420,256873,41.5,57.0,117231,147226,266302,44.0,55.3,264596,50.981496318916385,49.018503681083615,252983,42.12259321772609,57.87740678227391,264457,44.32894572652643,55.67105427347357,-9.359901785617154,-9.84126903428367
394,TX-33,"Veasey, Marc",(D),94513,30787,"129,653",72.9%,23.7%,86686,32641,120480,72.0,27.1,90180,40290,131182,68.7,30.7,125300,75.4293695131684,24.570630486831604,119327,72.64575494230141,27.354245057698595,130470,69.11933777879973,30.88066222120028,15.43049026665615,20.681892690291647
395,TX-34,"Vela, Filemon",(D),101796,64767,"171,969",59.2%,37.7%,90885,57303,149511,60.8,38.3,90178,58707,149742,60.2,39.2,166563,61.115613911853174,38.884386088146826,148188,61.33087699408859,38.66912300591141,148885,60.5688954562246,39.4311045437754,6.880047944081021,9.36701474207883
396,TX-35,"Doggett, Lloyd",(D),128535,61136,"200,576",64.1%,30.5%,105545,57989,167467,63.0,34.6,111790,62764,176150,63.5,35.6,189671,67.7673445070675,32.2326554929325,163534,64.54009563760441,35.45990436239559,174554,64.04321871741696,35.95678128258304,10.354371205273381,12.576233385594648
397,TX-36,"Babin, Brian",(R),64225,183176,"254,447",25.2%,72.0%,61786,175883,240433,25.7,73.2,70543,165899,238206,29.6,69.6,247401,25.959878901055372,74.04012109894464,237669,25.99665921933445,74.00334078066555,236442,29.835223860397054,70.16477613960295,-23.853623651746528,-25.96720303267531
398,UT-01,"Bishop, Rob",(R),62733,139503,"280,442",22.4%,49.7%,51098,193672,250278,20.4,77.4,69594,160433,237027,29.4,67.7,202236,31.01969975671987,68.98030024328013,244770,20.87592433713282,79.12407566286717,230027,30.25470922978607,69.74529077021393,-23.434138282357512,-31.087937914876942
399,UT-02,"Stewart, Chris",(R),90686,130525,"283,699",32.0%,46.0%,74556,173513,255201,29.2,68.0,94123,143331,244925,38.4,58.5,221211,40.99524888002857,59.00475111997143,248069,30.05454127682217,69.94545872317782,237454,39.63841417706166,60.36158582293834,-14.05043333508192,-21.90932097518759
400,UT-03,"Curtis, John",(R),67461,136782,"289,923",23.3%,47.2%,51791,208121,265856,19.5,78.3,73625,168358,249389,29.5,67.5,204243,33.02977335820567,66.97022664179433,259912,19.92635969097233,80.07364030902767,241983,30.4256910609423,69.5743089390577,-23.263156451201283,-32.03750256103743
401,UT-04,"Love, Mia",(R),89796,108421,"277,311",32.4%,39.1%,74368,165294,246066,30.2,67.2,90328,123909,220996,40.9,56.1,198217,45.30186613660786,54.69813386339214,239662,31.030367767939847,68.96963223206015,214237,42.1626516428068,57.8373483571932,-11.526195869336782,-20.933494484069914
402,VA-01,"Wittman, Rob",(R),162931,211991,"395,289",41.2%,53.6%,162611,207062,374545,43.4,55.3,157072,189997,349739,,,374922,43.45730578627021,56.542694213729796,369673,43.98779461848715,56.01220538151285,347069,45.25670687961183,54.743293120388174,-8.432140632531748,-7.976067633522611
403,VA-02,"Taylor, Scott",(R),145762,156694,"321,068",45.4%,48.8%,154698,161995,320975,48.2,50.5,159752,163616,326303,,,302456,48.19279498505568,51.80720501494432,316693,48.847937908321306,51.152062091678694,323368,49.40253828455506,50.59746171544495,-4.286309227588525,-3.115924343688455
404,VA-03,"Scott, Bobby",(D),205746,103064,"323,422",63.6%,31.9%,227734,105561,336890,67.6,31.3,225682,109976,337819,,,308810,66.62543311421261,33.374566885787374,333295,68.32805772663856,31.671942273361438,335658,67.23569824047095,32.76430175952905,13.546850728327371,16.3641954746288
405,VA-04,"McEachin, Donald",(D),212677,134676,"362,532",58.7%,37.1%,216598,138322,358936,60.3,38.5,209659,133423,345608,,,347353,61.227915118049935,38.772084881950065,354920,61.0272737518314,38.9727262481686,343082,61.11046338776153,38.88953661223847,7.421615875617945,9.06341149982164
406,VA-05,"Garrett, Tom",(R),154665,195190,"365,403",42.3%,53.4%,164555,188485,358689,45.9,52.5,167885,178907,350173,,,349855,44.20831487330466,55.79168512669534,353040,46.61086562429186,53.38913437570814,346792,48.41086299568617,51.58913700431383,-5.277984516457408,-5.3529966277179
407,VA-06,"Goodlatte, Bob",(R),120596,206303,"345,500",34.9%,59.7%,132153,197045,334864,39.5,58.8,137661,186826,327938,,,326899,36.89090514195516,63.109094858044834,329198,40.143925540252376,59.85607445974763,324487,42.42419573049151,57.57580426950849,-11.26465178165207,-11.819936711757386
408,VA-07,"Brat, Dave",(R),172544,198032,"392,168",44.0%,50.5%,166472,206213,377687,44.1,54.6,164568,192766,360240,,,370576,46.56102931652347,53.43897068347654,372685,44.66828554945866,55.33171445054135,357334,46.054391689567744,53.945608310432256,-7.634455822575838,-7.295576702551102
409,VA-08,"Beyer, Don",(D),270415,76854,"367,885",73.5%,20.9%,243746,111518,359743,67.8,31.0,236141,105502,344461,,,347269,77.86902948434788,22.13097051565213,355264,68.60982255449468,31.390177445505312,341643,69.1192267952219,30.880773204778087,15.430379283078324,16.645960302484923
410,VA-09,"Griffith, Morgan",(R),86463,217837,"316,740",27.3%,68.8%,108641,196354,311291,34.9,63.1,123425,179006,306771,,,304300,28.413736444298387,71.5862635557016,304995,35.62058394399909,64.37941605600092,302431,40.81096183922944,59.18903816077056,-12.87788567291414,-16.343278308010674
411,VA-10,"Comstock, Barbara",(R),210692,170580,"403,821",52.2%,42.2%,182432,186650,373913,48.8,49.9,172460,163062,338154,,,381272,55.26028661952622,44.73971338047378,369082,49.428582266271455,50.57141773372855,335522,51.40050428883948,48.599495711160515,-2.2883432233041034,-2.535279985738306
412,VA-11,"Connolly, Gerry",(D),238982,98222,"357,054",66.9%,27.5%,212181,123317,339710,62.5,36.3,205227,121924,329699,,,337204,70.87163853335073,29.128361466649267,335498,63.24359608701096,36.75640391298905,327151,62.731582663662955,37.268417336337045,9.042735151519373,11.279733835001196
413,VT-AL,"Welch, Peter",(D),178573,95362,"315,067",56.7%,30.3%,199239,92698,297247,67.0,31.2,219262,98974,323582,67.8,30.6,273935,65.188092065636,34.81190793436399,291937,68.24725882639062,31.752741173609373,318236,68.8991817393381,31.1008182606619,15.210334227194522,16.28339657438086
414,WA-01,"DelBene, Suzan",(D),188952,132109,"349,064",54.1%,37.8%,183802,147074,339489,54.1,43.3,185907,138307,330145,56.3,41.9,321061,58.85236761861453,41.14763238138547,330876,55.550115451105555,44.449884548894445,324214,57.34083043915439,42.65916956084562,3.651982927010806,3.5862531990957933
415,WA-02,"Larsen, Rick",(D),185821,113670,"326,462",56.9%,34.8%,185771,119266,313668,59.2,38.0,185116,115000,306003,60.5,37.6,299491,62.04560404152378,37.95439595847622,305037,60.90113658343086,39.09886341656914,300116,61.681483159844866,38.31851684015514,7.9926356477012845,8.9372743314211
416,WA-03,"Herrera Beutler, Jaime",(R),134009,157359,"315,150",42.5%,49.9%,145442,150409,303483,47.9,49.6,151296,139890,297159,50.9,47.1,291368,45.9930397298262,54.0069602701738,295851,49.160557172360406,50.839442827639594,291186,51.9585419628691,48.04145803713091,-1.7303055492744832,-2.8033050796493555
417,WA-04,"Newhouse, Dan",(R),85083,140560,"242,668",35.1%,57.9%,90612,142741,238940,37.9,59.7,89933,135281,229537,39.2,58.9,225643,37.70690870091251,62.2930912990875,233353,38.830441434221974,61.169558565778026,225214,39.93224222295239,60.0677577770476,-13.756605289191192,-13.133420817787787
418,WA-05,"McMorris Rodgers, Cathy",(R),125112,166765,"319,635",39.1%,52.2%,137771,168671,315425,43.7,53.5,144112,159511,311361,46.3,51.2,291877,42.86463133443197,57.13536866556803,306442,44.95826290129943,55.04173709870057,303623,47.46412491807274,52.535875081927266,-6.22472259407084,-7.005599350710334
419,WA-06,"Kilmer, Derek",(D),172596,131449,"332,992",51.8%,39.5%,184820,135573,329190,56.1,41.2,186336,133689,326650,57.0,40.9,304045,56.76659704977881,43.23340295022118,320393,57.68540511184701,42.31459488815299,320025,58.22545113662995,41.77454886337005,4.536603624486368,5.72154285983725
420,WA-07,"Jayapal, Pramila",(D),341412,50615,"415,693",82.1%,12.2%,310828,70973,392419,79.2,18.1,302597,67921,376324,80.4,18.0,392027,87.08889948906581,12.911100510934196,381801,81.4109968281906,18.5890031718094,370518,81.6686368813391,18.3313631186609,27.979789369195515,29.447134576180844
421,WA-08,"Reichert, David",(R),153167,143403,"321,002",47.7%,44.7%,155982,151069,313967,49.7,48.1,154691,140555,300545,51.5,46.8,296570,51.646154364905414,48.353845635094586,307051,50.80002996244923,49.19997003755077,295246,52.393935904296754,47.606064095703246,-1.294911607846828,-1.1638322895605313
422,WA-09,"Smith, Adam",(D),205193,67956,"291,192",70.5%,23.3%,195863,84828,286875,68.3,29.6,187240,81733,272928,68.6,29.9,273149,75.1212708082402,24.878729191759806,280691,69.7788671528478,30.221132847152205,268973,69.61293512731761,30.38706487268239,15.924087615174031,17.815004900838034
423,WA-10,"Heck, Denny",(D),151373,117861,"295,356",51.3%,39.9%,164505,120066,292060,56.3,41.1,163623,117330,286226,57.2,41.0,269234,56.22358245986763,43.77641754013237,284571,57.80806898805571,42.19193101194429,280953,58.23856659298886,41.76143340701114,4.5497190808452785,5.8442067360459475
424,WI-01,"Ryan, Paul",(R),150436,187372,"355,961",42.3%,52.6%,179872,195835,379184,47.4,51.6,185716,175988,365858,50.8,48.1,337808,44.532989153602045,55.467010846397955,375707,47.87560519234403,52.12439480765596,361704,51.34474598013845,48.655254019861545,-2.3441015320051335,-4.088257059665729
425,WI-02,"Pocan, Mark",(D),271507,119608,"412,803",65.8%,29.0%,284084,126688,415942,68.3,30.5,274466,112024,391306,70.1,28.6,391115,69.41871316620431,30.581286833795684,410772,69.15855997974546,30.841440020254545,386490,71.01503273047169,28.984967269528315,17.326185218328106,17.1946977277357
426,WI-03,"Kind, Ron",(D),160999,177172,"359,555",44.8%,49.3%,199188,159205,363335,54.8,43.8,216047,142458,363906,59.4,39.1,338171,47.608754151006444,52.39124584899356,358393,55.57809443822842,44.421905561771574,358505,60.26331571386731,39.73668428613269,6.574468201723725,3.6142321862186577
427,WI-04,"Moore, Gwen",(D),228226,67287,"308,575",74.0%,21.8%,268440,84751,356355,75.3,23.8,254531,84194,342054,74.4,24.6,295513,77.23044333075025,22.769556669249745,353191,76.00420169256861,23.99579830743139,338725,75.14384825448373,24.856151745516275,21.455000742340147,24.040339440558853
428,WI-05,"Sensenbrenner, Jim",(R),148900,229325,"399,261",37.3%,57.4%,158226,257017,419191,37.7,61.3,168644,230861,403822,41.8,57.2,378225,39.36810099808315,60.63189900191684,415243,38.10443523430859,61.89556476569141,399505,42.21323888311786,57.78676111688215,-11.475608629025722,-13.859427017701172
429,WI-06,"Grothman, Glenn",(R),141917,203433,"365,442",38.8%,55.7%,174988,202979,382295,45.8,53.1,185438,184985,375245,49.4,49.3,345350,41.0936730852758,58.9063269147242,377967,46.297163508983594,53.70283649101641,370423,50.0611463111092,49.93885368889081,-3.627701201034384,-5.666698743026167
430,WI-07,"Duffy, Sean",(R),137874,213467,"369,841",37.3%,57.7%,178841,190364,373876,47.8,50.9,197706,168540,371936,53.2,45.3,351341,39.242217674566874,60.757782325433126,369205,48.43948483904606,51.56051516095395,366246,53.98174997133075,46.01825002866926,0.29290245918716806,-3.5243774129637018
431,WI-08,"Gallagher, Mike",(R),142677,207620,"369,562",38.6%,56.2%,177346,191127,372886,47.6,51.3,194663,163343,362769,53.7,45.0,350297,40.73029457860044,59.26970542139956,368473,48.129985100672236,51.870014899327764,358006,54.37422836488774,45.62577163511226,0.68538085274416,-3.833877151337525
432,WV-01,"McKinley, David",(R),64384,165934,"243,894",26.4%,68.0%,81017,141736,227948,35.5,62.2,102826,140421,247507,41.5,56.7,230318,27.954393490738894,72.0456065092611,222753,36.37077839580163,63.62922160419837,243247,42.272258239567186,57.727741760432814,-11.416589272576395,-15.593083856208132
433,WV-02,"Mooney, Alex",(R),73487,164674,"250,267",29.4%,65.8%,89079,140783,234596,38.0,60.0,109369,136259,249130,43.9,54.7,238161,30.856017567947735,69.14398243205227,229862,38.753251951170704,61.2467480488293,245628,44.5262755060498,55.47372449395021,-9.162572006093782,-13.210610300839058
434,WV-03,"Jenkins, Evan",(R),50923,158763,"218,890",23.3%,72.5%,68173,135136,207894,32.8,65.0,91662,120786,216725,42.3,55.7,209686,24.28536001449787,75.71463998550213,203309,33.53171773015459,66.4682822698454,212448,43.145616809760504,56.8543831902395,-10.543230702383077,-18.43214452185517
435,WY-AL,"Cheney, Liz",(R),55973,174419,"248,945",22.5%,70.1%,69286,170962,247026,28.0,69.2,82868,164958,253137,32.7,65.2,230392,24.294680370846212,75.70531962915379,240248,28.839365988478573,71.16063401152142,247826,33.43797664490409,66.56202335509592,-20.25087086723949,-23.12449626353119
