,year,state,state_po,special,district,dem,rep,dem_2p_pct
370,2012,TEXAS,TX,False,10,95710.0,159783.0,37.46090890944175
371,2012,TEXAS,TX,False,11,41970.0,177742.0,19.10227934750947
372,2012,TEXAS,TX,False,12,66080.0,175649.0,27.336397370609234
373,2012,TEXAS,TX,False,13,0.0,187775.0,0.0
374,2012,TEXAS,TX,False,14,109697.0,131460.0,45.48779425851209
375,2012,TEXAS,TX,False,15,89296.0,54056.0,62.291422512416986
376,2012,TEXAS,TX,False,16,101403.0,51043.0,66.5173241672461
377,2012,TEXAS,TX,False,17,0.0,143284.0,0.0
378,2012,TEXAS,TX,False,18,146223.0,44015.0,76.86319242212386
379,2012,TEXAS,TX,False,19,0.0,163239.0,0.0
380,2012,TEXAS,TX,False,20,119032.0,62376.0,65.61562885870525
381,2012,TEXAS,TX,False,21,109326.0,187015.0,36.89195892569709
382,2012,TEXAS,TX,False,22,80203.0,160668.0,33.29707602824749
383,2012,TEXAS,TX,False,23,96676.0,87547.0,52.477703652638375
384,2012,TEXAS,TX,False,24,87645.0,148586.0,37.10139651442867
385,2012,TEXAS,TX,False,25,98827.0,154245.0,39.05094202440412
386,2012,TEXAS,TX,False,26,74237.0,176642.0,29.59075889173665
387,2012,TEXAS,TX,False,27,83395.0,120684.0,40.86407714659519
388,2012,TEXAS,TX,False,28,112456.0,49309.0,69.51812814885791
389,2012,TEXAS,TX,False,29,86053.0,0.0,100.0
390,2012,TEXAS,TX,False,30,171059.0,41222.0,80.58139918315817
391,2012,TEXAS,TX,False,31,82977.0,145348.0,36.34161830723749
392,2012,TEXAS,TX,False,32,99288.0,146653.0,40.370658003342264
393,2012,TEXAS,TX,False,33,85114.0,30252.0,73.77736941559905
394,2012,TEXAS,TX,False,34,89606.0,52448.0,63.07882917763668
395,2012,TEXAS,TX,False,35,105626.0,52894.0,66.63260156447136
396,2012,TEXAS,TX,False,36,62143.0,165405.0,27.309842318983247
397,2012,UTAH,UT,False,1,60611.0,175487.0,25.67196672568171
398,2012,UTAH,UT,False,2,83176.0,154523.0,34.99215394259126
399,2012,UTAH,UT,False,3,60719.0,198828.0,23.394221470485114
400,2012,UTAH,UT,False,4,119803.0,119035.0,50.16077843559232
401,2012,VERMONT,VT,False,0,208600.0,67543.0,75.54057137063043
402,2012,VIRGINIA,VA,False,1,147036.0,200845.0,42.26617722727025
403,2012,VIRGINIA,VA,False,2,142548.0,166231.0,46.16505656148896
404,2012,VIRGINIA,VA,False,3,259199.0,58931.0,81.47581177506052
405,2012,VIRGINIA,VA,False,4,150190.0,199292.0,42.97503161822354
406,2012,VIRGINIA,VA,False,5,149214.0,193009.0,43.601394412415296
407,2012,VIRGINIA,VA,False,6,111949.0,211278.0,34.63479226673514
408,2012,VIRGINIA,VA,False,7,158012.0,222983.0,41.473510151051855
409,2012,VIRGINIA,VA,False,8,226847.0,107370.0,67.87416558702878
410,2012,VIRGINIA,VA,False,9,116400.0,184882.0,38.634900193174495
411,2012,VIRGINIA,VA,False,10,142024.0,214038.0,39.88743533429571
412,2012,VIRGINIA,VA,False,11,202606.0,117902.0,63.214022738901996
413,2012,WASHINGTON,WA,False,1,177025.0,151187.0,53.936175398827594
414,2012,WASHINGTON,WA,False,2,184826.0,117465.0,61.14174752142802
415,2012,WASHINGTON,WA,False,3,116438.0,177446.0,39.6203944413442
416,2012,WASHINGTON,WA,False,4,78940.0,154749.0,33.77993829405749
417,2012,WASHINGTON,WA,False,5,117512.0,191066.0,38.081781591688326
418,2012,WASHINGTON,WA,False,6,186661.0,129725.0,58.99786969082071
419,2012,WASHINGTON,WA,False,7,298368.0,76212.0,79.65401249399328
420,2012,WASHINGTON,WA,False,8,121886.0,180204.0,40.34757853619782
421,2012,WASHINGTON,WA,False,9,192034.0,76105.0,71.61733280127098
422,2012,WASHINGTON,WA,False,10,163036.0,115381.0,58.5582058566826
423,2012,WEST VIRGINIA,WV,False,1,80342.0,133809.0,37.51651871810078
424,2012,WEST VIRGINIA,WV,False,2,68560.0,158206.0,30.233809301217995
425,2012,WEST VIRGINIA,WV,False,3,108199.0,92238.0,53.98155031256704
426,2012,WISCONSIN,WI,False,1,158414.0,200423.0,44.146506631144504
427,2012,WISCONSIN,WI,False,2,265422.0,124683.0,68.03860499096398
428,2012,WISCONSIN,WI,False,3,217712.0,121713.0,64.1414156293732
429,2012,WISCONSIN,WI,False,4,235257.0,80787.0,74.43805292933895
430,2012,WISCONSIN,WI,False,5,118478.0,250335.0,32.12413879120313
431,2012,WISCONSIN,WI,False,6,135921.0,223460.0,37.820864208180176
432,2012,WISCONSIN,WI,False,7,157524.0,201720.0,43.84874903964993
433,2012,WISCONSIN,WI,False,8,156287.0,198874.0,44.00455004913265
434,2012,WYOMING,WY,False,0,57573.0,166452.0,25.699363910277874
