year,location,candidate_name,party,avg,std,lower_ci,upper_ci,effn
2016,OH,Rob Portman,REP,52.301121889139814,3.8095880747748265,44.83432926258116,59.76791451569847,3.776639453654404
2016,PA,Patrick J. Toomey,REP,43.22787906114414,2.5443658400410394,38.2409220146637,48.21483610762457,9.544058070152717
2016,LA,John Kennedy,REP,41.805592329880746,17.80753944263962,6.902815022307095,76.7083696374544,3.719730620054699
2014,IL,James D. Oberweis,REP,40.19532880078948,2.1627136236131688,35.956410098507675,44.43424750307129,2.1794986302460124
2014,SD,M. Michael Rounds,REP,43.61589644974687,2.865982380495561,37.99857098397557,49.23322191551817,3.574026384872022
2014,TN,Lamar Alexander,REP,48.209566013518554,5.0833017137633325,38.246294654542424,58.17283737249468,1.4721702464016504
2016,AL,Richard C. Shelby,REP,62.05519496633646,6.240624462829565,49.82357101919051,74.2868189134824,0.8082033476916337
2016,CA,Loretta Sanchez,DEM,27.109055917979333,3.5649246401234067,20.121803623337456,34.09630821262121,3.4700822859023237
2016,SD,John R. Thune,REP,61.499395510146755,4.618172290038943,52.44777782167043,70.55101319862308,1.4709886610443899
2016,WI,Ron Johnson,REP,44.79234922914025,1.9743419852031059,40.922638938142164,48.662059520138335,4.356943024273408
2014,OK,James Lankford,REP,61.94699098629548,1.6376826513074207,58.737132989732935,65.15684898285802,0.8624974433043393
2014,DE,Kevin Wade,REP,36,0,36,36,0.4694237290594357
2014,ID,James E. Risch,REP,61,0,61,61,0.4694237290594357
2014,MA,Brian J. Herr,REP,34.778593797253414,2.422845879427464,30.029815873575586,39.52737172093124,3.422299030883955
2014,MS,Thad Cochran,REP,50,0,50,50,0.4694237290594357
2014,MT,Steve Daines,REP,54.30195980625079,1.486869221438044,51.38769613223223,57.216223480269356,0.9605217810357243
2014,NE,Ben Sasse,REP,59,0,59,59,0.4694237290594357
2014,NM,Allen E. Weh,REP,41.41889292829981,3.719435937202532,34.12879849138285,48.70898736521677,1.6577015551719738
2014,OK,James M. Inhofe,REP,62.91224924885796,0.13647355427561703,62.64476108247775,63.17973741523817,0.8624974433043393
2014,RI,Mark S. Zaccaria,REP,20,0,20,20,0.4694237290594357
2014,VA,Ed W. Gillespie,REP,40.47623132981133,1.9584444741499172,36.63768016047749,44.31478249914517,2.8383866287547015
2014,WV,Shelley Moore Capito,REP,56,0,56,56,0.4694237290594357
2014,WY,Michael B. Enzi,REP,67,0,67,67,0.4694237290594357
2016,AR,John Boozman,REP,51.5648075051052,3.8577266048309986,44.00366335963644,59.12595165057396,1.234225513898732
2016,CO,Darryl Glenn,REP,41.33821996527132,2.1534058685082864,37.11754446299508,45.558895467547565,5.050170786695032
2016,VT,Scott Milne,REP,24.929549780713398,4.158579656070443,16.77873365481533,33.08036590661146,0.8225922563633202
2016,WA,Chris Vance,REP,38.042088997596,2.450521349293151,33.23906715298142,42.84511084221057,2.4121019167914186
2016,ID,Mike Crapo,REP,57.77141701432259,1.312723117721823,55.198479703587815,60.34435432505736,0.9898716804750027
2016,NV,Joseph J. Heck,REP,45.224240596264174,2.582614256330809,40.16231665385579,50.28616453867256,5.404138517608877
2016,AZ,John McCain,REP,51.064106997185924,3.7238272770043293,43.76540553425744,58.36280846011441,6.167443405009416
2016,IA,Chuck Grassley,REP,57.0406017513186,2.1321237370116526,52.86163922677576,61.21956427586144,2.920165265144239
2016,IN,Todd Young,REP,44.397370550781886,5.166538535738546,34.270955020734334,54.52378608082944,2.6184171892067742
2016,IL,Mark Kirk,REP,36.77200143153329,1.7093439237912358,33.421687340902466,40.122315522164115,1.5230074466460106
2016,KY,Rand Paul,REP,46.929814808285336,7.807584120429313,31.626949932243882,62.23267968432679,1.9764378675661969
2016,CT,Dan Carter,REP,35.09942466039999,1.7857670782339772,31.599321187061395,38.59952813373859,0.45256818102128066
2016,HI,John Stanley Carroll,REP,26.379039949331023,0.4851480868169614,25.42814969916978,27.329930199492267,0.45256818102128066
2016,KS,Jerry Moran,REP,58.490317791822726,6.618625658789778,45.51781150059476,71.46282408305069,1.28048168738834
2016,MD,Kathy Szeliga,REP,32.36821453455787,0.9297408545074966,30.54592245972318,34.190506609392564,0.45256818102128066
2016,ND,John Hoeven,REP,72.93139253908569,1.4366281624767034,70.11560134063136,75.74718373754003,0.45256818102128066
2016,NY,Wendy E. Long,REP,25.359424367290153,0.9742110788060904,23.449970652830217,27.26887808175009,1.2799522530771077
2016,OK,James Lankford,REP,61.26817235265257,0.4430078350609097,60.399876995933184,62.136467709371956,0.45256818102128066
2016,OR,Mark Callahan,REP,32.5787661915698,0.9069520817746595,30.801140111291467,34.35639227184813,0.45256818102128066
2016,SC,Tim Scott,REP,57.88122988845044,1.4507459364589177,55.03776785299096,60.72469192390992,0.45256818102128066
2016,UT,Mike Lee,REP,64.03880696479544,3.8213842414958408,56.548893851463596,71.5287200781273,2.418683531125025
