"GEO_ID","NAME","B05003E_001E","B05003E_001M","B05003E_002E","B05003E_002M","B05003E_003E","B05003E_003M","B05003E_004E","B05003E_004M","B05003E_005E","B05003E_005M","B05003E_006E","B05003E_006M","B05003E_007E","B05003E_007M","B05003E_008E","B05003E_008M","B05003E_009E","B05003E_009M","B05003E_010E","B05003E_010M","B05003E_011E","B05003E_011M","B05003E_012E","B05003E_012M","B05003E_013E","B05003E_013M","B05003E_014E","B05003E_014M","B05003E_015E","B05003E_015M","B05003E_016E","B05003E_016M","B05003E_017E","B05003E_017M","B05003E_018E","B05003E_018M","B05003E_019E","B05003E_019M","B05003E_020E","B05003E_020M","B05003E_021E","B05003E_021M","B05003E_022E","B05003E_022M","B05003E_023E","B05003E_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen",
"5001400US0101","Congressional District 1 (114th Congress), Alabama","60","41","40","34","0","27","0","27","0","27","0","27","0","27","40","34","40","34","0","27","0","27","0","27","20","22","0","27","0","27","0","27","0","27","0","27","20","22","20","22","0","27","0","27","0","27",
"5001400US0102","Congressional District 2 (114th Congress), Alabama","120","89","77","66","5","9","5","9","0","27","0","27","0","27","72","64","56","64","16","26","0","27","16","26","43","39","7","9","2","4","5","8","5","8","0","27","36","39","36","39","0","27","0","27","0","27",
"5001400US0103","Congressional District 3 (114th Congress), Alabama","274","115","75","35","33","46","33","46","0","27","0","27","0","27","42","22","29","23","13","13","9","12","4","8","199","114","53","33","38","29","15","18","0","27","15","18","146","101","102","85","44","49","8","13","36","47",
"5001400US0104","Congressional District 4 (114th Congress), Alabama","186","97","52","51","14","24","14","24","0","27","0","27","0","27","38","32","26","26","12","19","12","19","0","27","134","72","4","7","4","7","0","27","0","27","0","27","130","72","83","55","47","48","28","36","19","30",
"5001400US0105","Congressional District 5 (114th Congress), Alabama","504","157","340","120","39","38","35","37","4","8","4","8","0","27","301","116","286","114","15","20","9","16","6","12","164","89","25","24","25","24","0","27","0","27","0","27","139","78","78","51","61","56","25","34","36","42",
"5001400US0106","Congressional District 6 (114th Congress), Alabama","108","87","88","87","0","27","0","27","0","27","0","27","0","27","88","87","88","87","0","27","0","27","0","27","20","20","13","17","13","17","0","27","0","27","0","27","7","11","7","11","0","27","0","27","0","27",
"5001400US0107","Congressional District 7 (114th Congress), Alabama","178","160","112","127","50","80","50","80","0","27","0","27","0","27","62","57","62","57","0","27","0","27","0","27","66","54","0","27","0","27","0","27","0","27","0","27","66","54","66","54","0","27","0","27","0","27",
"5001400US0200","Congressional District (at Large) (114th Congress), Alaska","8335","335","4075","251","1539","185","1519","189","20","23","0","22","20","23","2536","145","1946","217","590","189","190","136","400","139","4260","199","1610","136","1564","142","46","49","5","9","41","48","2650","117","2148","185","502","148","146","88","356","141",
"5001400US0401","Congressional District 1 (114th Congress), Arizona","1189","310","847","227","80","65","80","65","0","30","0","30","0","30","767","197","684","179","83","54","30","30","53","44","342","146","114","78","114","78","0","30","0","30","0","30","228","97","199","87","29","34","0","30","29","34",
"5001400US0402","Congressional District 2 (114th Congress), Arizona","1233","317","730","165","213","120","177","105","36","47","0","30","36","47","517","102","452","104","65","58","43","46","22","31","503","197","136","108","120","106","16","34","16","34","0","30","367","135","140","64","227","142","100","63","127","141",
"5001400US0403","Congressional District 3 (114th Congress), Arizona","1109","325","551","156","139","71","139","71","0","30","0","30","0","30","412","131","320","110","92","69","5","9","87","68","558","211","146","87","118","61","28","43","0","30","28","43","412","143","254","105","158","104","12","20","146","102",
"5001400US0404","Congressional District 4 (114th Congress), Arizona","1729","343","906","206","540","183","540","183","0","30","0","30","0","30","366","117","341","110","25","44","0","30","25","44","823","198","485","195","435","181","50","69","50","69","0","30","338","76","296","83","42","48","35","50","7","10",
"5001400US0405","Congressional District 5 (114th Congress), Arizona","1365","323","673","183","173","100","173","100","0","30","0","30","0","30","500","149","461","145","39","34","18","22","21","24","692","206","257","119","257","119","0","30","0","30","0","30","435","120","403","118","32","40","26","38","6","10",
"5001400US0406","Congressional District 6 (114th Congress), Arizona","553","238","208","101","55","43","48","41","7","15","7","15","0","30","153","74","139","73","14","21","14","21","0","30","345","172","117","86","111","86","6","13","6","13","0","30","228","124","195","118","33","41","15","26","18","24",
"5001400US0407","Congressional District 7 (114th Congress), Arizona","2237","645","1340","424","445","219","412","210","33","49","33","49","0","30","895","267","623","231","272","107","75","52","197","82","897","271","196","116","183","113","13","20","0","30","13","20","701","192","493","169","208","90","44","33","164","88",
"5001400US0408","Congressional District 8 (114th Congress), Arizona","598","236","356","166","72","62","72","62","0","30","0","30","0","30","284","145","213","112","71","57","29","39","42","45","242","118","18","25","18","25","0","30","0","30","0","30","224","112","206","107","18","30","0","30","18","30",
"5001400US0409","Congressional District 9 (114th Congress), Arizona","2625","584","1157","271","292","142","292","142","0","30","0","30","0","30","865","205","705","186","160","87","52","47","108","57","1468","371","503","213","499","212","4","9","0","30","4","9","965","224","832","212","133","72","63","46","70","55",
"5001400US0501","Congressional District 1 (114th Congress), Arkansas","453","263","173","123","64","64","64","64","0","27","0","27","0","27","109","98","58","59","51","76","0","27","51","76","280","177","121","95","121","95","0","27","0","27","0","27","159","101","98","69","61","62","0","27","61","62",
"5001400US0502","Congressional District 2 (114th Congress), Arkansas","163","134","119","125","41","80","41","80","0","27","0","27","0","27","78","60","60","56","18","26","14","24","4","9","44","42","12","20","12","20","0","27","0","27","0","27","32","37","32","37","0","27","0","27","0","27",
"5001400US0503","Congressional District 3 (114th Congress), Arkansas","5473","330","2881","267","1248","200","723","152","525","161","0","27","525","161","1633","129","211","143","1422","184","16","26","1406","189","2592","224","1198","193","859","231","339","281","0","27","339","281","1394","154","245","155","1149","182","72","60","1077","177",
"5001400US0504","Congressional District 4 (114th Congress), Arkansas","189","141","77","56","30","37","24","36","6","9","0","27","6","9","47","43","17","26","30","35","0","27","30","35","112","94","56","72","56","72","0","27","0","27","0","27","56","41","35","33","21","29","0","27","21","29",
"5001400US0601","Congressional District 1 (114th Congress), California","1836","344","900","205","205","86","205","86","0","29","0","29","0","29","695","166","491","152","204","73","112","66","92","42","936","213","259","111","259","111","0","29","0","29","0","29","677","147","497","131","180","100","15","15","165","100",
"5001400US0602","Congressional District 2 (114th Congress), California","1727","262","808","133","161","56","161","56","0","29","0","29","0","29","647","121","483","113","164","100","60","49","104","77","919","212","199","60","199","60","0","29","0","29","0","29","720","192","494","147","226","140","108","84","118","118",
"5001400US0603","Congressional District 3 (114th Congress), California","3964","479","1875","304","305","110","300","110","5","9","0","29","5","9","1570","264","1080","215","490","170","284","124","206","124","2089","254","475","117","431","120","44","49","44","49","0","29","1614","194","1051","189","563","147","262","84","301","119",
"5001400US0604","Congressional District 4 (114th Congress), California","1064","255","503","148","68","57","68","57","0","29","0","29","0","29","435","128","353","120","82","50","54","39","28","29","561","216","94","106","94","106","0","29","0","29","0","29","467","156","261","118","206","128","134","108","72","61",
"5001400US0605","Congressional District 5 (114th Congress), California","3436","437","1760","272","317","143","260","127","57","64","0","29","57","64","1443","195","976","188","467","144","251","121","216","133","1676","264","267","104","253","105","14","25","0","29","14","25","1409","216","928","210","481","161","340","142","141","103",
"5001400US0606","Congressional District 6 (114th Congress), California","9041","909","4364","473","1301","227","1122","241","179","99","18","32","161","98","3063","346","1055","254","2008","290","1041","214","967","219","4677","519","1076","258","902","298","174","113","19","22","155","111","3601","435","1303","296","2298","335","1203","218","1095","295",
"5001400US0607","Congressional District 7 (114th Congress), California","5862","771","3083","422","824","224","768","222","56","46","43","45","13","19","2259","305","1058","217","1201","275","646","198","555","201","2779","434","574","149","506","146","68","49","45","42","23","27","2205","382","983","261","1222","245","757","172","465","161",
"5001400US0608","Congressional District 8 (114th Congress), California","2981","690","1396","340","346","204","346","204","0","29","0","29","0","29","1050","225","714","199","336","131","156","76","180","115","1585","442","410","192","410","192","0","29","0","29","0","29","1175","307","886","262","289","187","124","86","165","113",
"5001400US0609","Congressional District 9 (114th Congress), California","3969","513","1919","272","394","129","394","129","0","29","0","29","0","29","1525","221","845","203","680","175","507","159","173","107","2050","344","679","188","653","193","26","40","0","29","26","40","1371","223","712","175","659","163","556","158","103","69",
"5001400US0610","Congressional District 10 (114th Congress), California","4756","467","2343","315","624","223","596","226","28","43","0","29","28","43","1719","203","1203","243","516","194","272","128","244","173","2413","306","512","191","449","184","63","73","34","57","29","43","1901","201","1280","269","621","259","315","173","306","194",
"5001400US0611","Congressional District 11 (114th Congress), California","3667","526","1873","313","526","158","458","145","68","68","0","29","68","68","1347","225","804","202","543","166","211","106","332","144","1794","313","305","145","280","140","25","29","0","29","25","29","1489","248","1051","231","438","152","246","99","192","119",
"5001400US0612","Congressional District 12 (114th Congress), California","3245","290","1536","178","415","119","415","119","0","29","0","29","0","29","1121","117","816","133","305","135","178","96","127","79","1709","164","368","103","368","103","0","29","0","29","0","29","1341","118","995","174","346","164","188","104","158","106",
"5001400US0613","Congressional District 13 (114th Congress), California","4504","698","2051","338","654","194","654","194","0","29","0","29","0","29","1397","234","1180","218","217","105","89","61","128","78","2453","459","543","149","529","152","14","16","0","29","14","16","1910","374","1392","375","518","222","254","111","264","169",
"5001400US0614","Congressional District 14 (114th Congress), California","10226","685","5008","384","1343","249","1247","242","96","67","15","18","81","62","3665","200","1662","257","2003","252","1042","162","961","202","5218","392","1428","227","1364","225","64","51","12","18","52","51","3790","234","1716","308","2074","323","854","195","1220","284",
"5001400US0615","Congressional District 15 (114th Congress), California","7488","766","3791","429","830","202","740","197","90","52","44","37","46","34","2961","300","1765","292","1196","237","664","155","532","178","3697","448","783","187","729","179","54","42","28","32","26","25","2914","331","1664","258","1250","228","752","187","498","171",
"5001400US0616","Congressional District 16 (114th Congress), California","1435","265","607","166","238","122","238","122","0","29","0","29","0","29","369","118","277","116","92","58","26","29","66","52","828","187","305","142","299","143","6","13","6","13","0","29","523","114","294","76","229","103","72","52","157","102",
"5001400US0617","Congressional District 17 (114th Congress), California","3794","744","1990","446","457","206","457","206","0","29","0","29","0","29","1533","317","1210","293","323","150","225","124","98","70","1804","375","344","160","344","160","0","29","0","29","0","29","1460","296","887","237","573","203","372","164","201","106",
"5001400US0618","Congressional District 18 (114th Congress), California","1626","578","763","299","183","180","140","132","43","59","0","29","43","59","580","197","364","166","216","123","19","29","197","118","863","325","152","144","109","96","43","61","0","29","43","61","711","248","515","241","196","113","82","77","114","84",
"5001400US0619","Congressional District 19 (114th Congress), California","2946","532","1389","276","276","117","276","117","0","29","0","29","0","29","1113","224","732","158","381","174","264","160","117","95","1557","312","392","142","392","142","0","29","0","29","0","29","1165","242","885","206","280","126","192","74","88","81",
"5001400US0620","Congressional District 20 (114th Congress), California","2835","352","1551","257","446","181","446","181","0","29","0","29","0","29","1105","140","762","157","343","109","141","89","202","95","1284","164","219","86","219","86","0","29","0","29","0","29","1065","115","813","146","252","100","51","41","201","99",
"5001400US0621","Congressional District 21 (114th Congress), California","826","187","420","124","80","54","71","51","9","16","0","29","9","16","340","90","310","86","30","26","10","15","20","22","406","111","136","73","120","98","16","50","0","29","16","50","270","95","258","96","12","16","4","9","8","14",
"5001400US0622","Congressional District 22 (114th Congress), California","1321","394","689","263","100","126","97","126","3","6","0","29","3","6","589","164","371","176","218","116","90","66","128","91","632","193","34","40","34","40","0","29","0","29","0","29","598","187","367","137","231","139","88","44","143","135",
"5001400US0623","Congressional District 23 (114th Congress), California","977","254","564","174","149","108","96","79","53","81","50","81","3","7","415","110","356","100","59","50","20","24","39","38","413","127","58","49","52","51","6","10","6","10","0","29","355","105","317","104","38","41","18","30","20","24",
"5001400US0624","Congressional District 24 (114th Congress), California","949","201","499","150","39","38","39","38","0","29","0","29","0","29","460","138","410","125","50","38","35","35","15","16","450","86","46","37","46","37","0","29","0","29","0","29","404","73","292","88","112","50","59","45","53","40",
"5001400US0625","Congressional District 25 (114th Congress), California","1491","404","639","231","102","89","84","82","18","31","0","29","18","31","537","199","459","158","78","63","8","14","70","61","852","250","132","79","132","79","0","29","0","29","0","29","720","209","612","199","108","82","39","45","69","67",
"5001400US0626","Congressional District 26 (114th Congress), California","1065","251","495","160","109","95","109","95","0","29","0","29","0","29","386","100","305","100","81","55","32","30","49","46","570","157","169","102","145","89","24","34","9","18","15","27","401","100","334","112","67","47","55","41","12","21",
"5001400US0627","Congressional District 27 (114th Congress), California","1115","283","661","212","167","123","167","123","0","29","0","29","0","29","494","138","360","121","134","75","87","62","47","36","454","146","32","38","20","33","12","19","0","29","12","19","422","133","301","114","121","66","70","50","51","43",
"5001400US0628","Congressional District 28 (114th Congress), California","849","328","372","177","61","76","61","76","0","29","0","29","0","29","311","128","199","105","112","78","62","61","50","49","477","204","173","104","153","100","20","29","20","29","0","29","304","154","266","149","38","48","38","48","0","29",
"5001400US0629","Congressional District 29 (114th Congress), California","961","345","379","155","61","41","61","41","0","29","0","29","0","29","318","139","242","124","76","57","52","54","24","22","582","228","33","29","33","29","0","29","0","29","0","29","549","222","386","193","163","129","115","121","48","50",
"5001400US0630","Congressional District 30 (114th Congress), California","845","294","401","158","60","43","60","43","0","29","0","29","0","29","341","138","216","89","125","93","17","21","108","86","444","193","75","71","75","71","0","29","0","29","0","29","369","174","322","172","47","38","40","35","7","12",
"5001400US0631","Congressional District 31 (114th Congress), California","2396","685","1249","334","396","161","396","161","0","29","0","29","0","29","853","221","604","208","249","135","27","42","222","134","1147","390","414","171","414","171","0","29","0","29","0","29","733","242","604","197","129","87","35","35","94","75",
"5001400US0632","Congressional District 32 (114th Congress), California","838","330","375","169","28","31","28","31","0","29","0","29","0","29","347","156","272","140","75","57","54","49","21","24","463","196","131","100","103","89","28","45","0","29","28","45","332","145","251","125","81","58","39","36","42","43",
"5001400US0633","Congressional District 33 (114th Congress), California","1488","520","715","284","115","90","115","90","0","29","0","29","0","29","600","228","479","214","121","89","107","85","14","23","773","293","179","100","179","100","0","29","0","29","0","29","594","229","455","180","139","116","51","43","88","107",
"5001400US0634","Congressional District 34 (114th Congress), California","1543","466","687","252","128","110","84","80","44","68","0","29","44","68","559","190","373","156","186","95","68","57","118","74","856","298","141","106","141","106","0","29","0","29","0","29","715","253","524","234","191","98","110","89","81","44",
"5001400US0635","Congressional District 35 (114th Congress), California","2156","585","1176","312","282","123","255","122","27","45","0","29","27","45","894","258","706","208","188","92","103","83","85","46","980","318","310","124","305","125","5","7","0","29","5","7","670","246","517","214","153","117","83","70","70","62",
"5001400US0636","Congressional District 36 (114th Congress), California","1277","356","588","214","92","77","88","74","4","26","0","29","4","26","496","169","412","160","84","57","22","25","62","52","689","208","147","126","145","125","2","12","0","29","2","12","542","160","435","152","107","67","45","48","62","50",
"5001400US0637","Congressional District 37 (114th Congress), California","1132","380","533","205","75","67","75","67","0","29","0","29","0","29","458","175","225","105","233","137","187","121","46","55","599","235","90","77","72","56","18","31","0","29","18","31","509","196","332","157","177","117","113","86","64","69",
"5001400US0638","Congressional District 38 (114th Congress), California","1748","517","925","283","261","168","245","167","16","25","0","29","16","25","664","204","549","192","115","78","87","76","28","26","823","323","213","188","213","188","0","29","0","29","0","29","610","191","548","191","62","55","0","29","62","55",
"5001400US0639","Congressional District 39 (114th Congress), California","1950","567","1057","308","116","87","116","87","0","29","0","29","0","29","941","305","814","293","127","93","39","33","88","85","893","328","177","144","170","143","7","12","0","29","7","12","716","292","608","259","108","71","108","71","0","29",
"5001400US0640","Congressional District 40 (114th Congress), California","1170","518","543","289","243","158","227","157","16","24","0","29","16","24","300","151","195","116","105","69","29","33","76","72","627","256","215","123","204","124","11","17","0","29","11","17","412","156","236","123","176","85","96","60","80","56",
"5001400US0641","Congressional District 41 (114th Congress), California","2243","520","1154","292","347","150","347","150","0","29","0","29","0","29","807","192","661","177","146","59","31","30","115","62","1089","282","333","138","331","139","2","6","2","6","0","29","756","206","544","190","212","106","74","55","138","78",
"5001400US0642","Congressional District 42 (114th Congress), California","3226","630","1463","285","382","162","340","163","42","52","4","7","38","51","1081","234","734","224","347","178","170","120","177","116","1763","493","468","233","468","233","0","29","0","29","0","29","1295","330","916","304","379","179","120","93","259","143",
"5001400US0643","Congressional District 43 (114th Congress), California","3612","990","1714","502","549","232","549","232","0","29","0","29","0","29","1165","322","786","268","379","142","148","92","231","108","1898","555","502","223","502","223","0","29","0","29","0","29","1396","384","959","352","437","153","228","99","209","106",
"5001400US0644","Congressional District 44 (114th Congress), California","4404","959","2219","568","855","365","846","364","9","15","0","29","9","15","1364","300","994","254","370","136","243","125","127","69","2185","529","516","213","453","202","63","66","0","29","63","66","1669","404","1371","337","298","135","224","122","74","59",
"5001400US0645","Congressional District 45 (114th Congress), California","1965","505","928","288","140","96","135","94","5","8","0","29","5","8","788","252","640","231","148","89","52","37","96","61","1037","262","216","106","179","84","37","59","0","29","37","59","821","202","684","189","137","93","57","62","80","67",
"5001400US0646","Congressional District 46 (114th Congress), California","1718","564","847","324","322","231","322","231","0","29","0","29","0","29","525","186","435","166","90","73","3","9","87","72","871","326","208","119","202","119","6","10","0","29","6","10","663","272","410","192","253","125","225","118","28","25",
"5001400US0647","Congressional District 47 (114th Congress), California","5949","1242","2889","657","942","367","942","367","0","29","0","29","0","29","1947","403","1637","359","310","125","136","71","174","103","3060","704","906","274","900","273","6","10","0","29","6","10","2154","512","1684","471","470","211","246","131","224","196",
"5001400US0648","Congressional District 48 (114th Congress), California","2171","612","1192","409","307","157","253","141","54","51","13","19","41","49","885","329","739","328","146","81","26","28","120","76","979","285","211","86","203","85","8","13","8","13","0","29","768","243","593","229","175","79","94","67","81","48",
"5001400US0649","Congressional District 49 (114th Congress), California","3153","641","1467","298","342","123","342","123","0","29","0","29","0","29","1125","257","934","241","191","99","152","91","39","46","1686","443","453","265","410","245","43","47","0","29","43","47","1233","288","981","275","252","112","121","83","131","78",
"5001400US0650","Congressional District 50 (114th Congress), California","2676","655","1419","407","249","180","249","180","0","29","0","29","0","29","1170","323","975","323","195","125","34","51","161","106","1257","318","191","119","191","119","0","29","0","29","0","29","1066","272","906","238","160","111","100","96","60","65",
"5001400US0651","Congressional District 51 (114th Congress), California","2134","626","1272","378","349","160","322","154","27","29","18","22","9","14","923","247","720","216","203","114","97","74","106","89","862","299","178","131","154","116","24","38","0","29","24","38","684","216","535","189","149","111","71","75","78","75",
"5001400US0652","Congressional District 52 (114th Congress), California","2900","705","1307","381","270","164","270","164","0","29","0","29","0","29","1037","296","932","291","105","82","71","53","34","40","1593","440","348","202","314","210","34","39","23","33","11","20","1245","333","1042","281","203","153","98","93","105","122",
"5001400US0653","Congressional District 53 (114th Congress), California","4636","800","2470","488","303","139","303","139","0","29","0","29","0","29","2167","411","1953","401","214","131","96","65","118","89","2166","416","345","131","323","129","22","32","22","32","0","29","1821","361","1703","351","118","68","88","53","30","40",
"5001400US0801","Congressional District 1 (114th Congress), Colorado","640","182","396","141","76","107","76","107","0","28","0","28","0","28","320","125","222","134","98","80","64","58","34","42","244","148","66","80","66","80","0","28","0","28","0","28","178","82","160","82","18","21","0","28","18","21",
"5001400US0802","Congressional District 2 (114th Congress), Colorado","756","231","342","117","74","51","74","51","0","28","0","28","0","28","268","85","268","85","0","28","0","28","0","28","414","151","88","55","88","55","0","28","0","28","0","28","326","130","326","130","0","28","0","28","0","28",
"5001400US0803","Congressional District 3 (114th Congress), Colorado","554","191","241","108","34","33","34","33","0","28","0","28","0","28","207","96","169","87","38","46","8","12","30","43","313","134","32","32","32","32","0","28","0","28","0","28","281","130","249","128","32","40","6","13","26","37",
"5001400US0804","Congressional District 4 (114th Congress), Colorado","590","143","301","103","51","57","51","57","0","28","0","28","0","28","250","93","237","94","13","17","5","13","8","12","289","87","13","17","13","17","0","28","0","28","0","28","276","87","192","100","84","67","0","28","84","67",
"5001400US0805","Congressional District 5 (114th Congress), Colorado","2001","325","996","150","199","94","174","88","25","32","0","28","25","32","797","123","676","117","121","80","26","32","95","75","1005","239","323","162","312","159","11","17","0","28","11","17","682","133","516","144","166","105","17","26","149","103",
"5001400US0806","Congressional District 6 (114th Congress), Colorado","1318","231","620","133","222","78","202","90","20","47","0","28","20","47","398","78","331","75","67","48","0","28","67","48","698","166","201","61","191","61","10","26","0","28","10","26","497","133","357","98","140","120","0","28","140","120",
"5001400US0807","Congressional District 7 (114th Congress), Colorado","782","254","327","89","53","37","48","37","5","8","5","8","0","28","274","77","262","74","12","22","12","22","0","28","455","189","137","88","137","88","0","28","0","28","0","28","318","141","318","141","0","28","0","28","0","28",
"5001400US0901","Congressional District 1 (114th Congress), Connecticut","303","96","154","46","80","12","64","23","16","24","9","18","7","12","74","44","63","43","11","16","11","16","0","28","149","75","45","34","20","17","25","28","25","28","0","28","104","64","59","57","45","34","14","21","31","30",
"5001400US0902","Congressional District 2 (114th Congress), Connecticut","262","144","121","102","11","19","11","19","0","28","0","28","0","28","110","95","57","64","53","78","0","28","53","78","141","85","38","55","38","55","0","28","0","28","0","28","103","75","85","72","18","26","0","28","18","26",
"5001400US0903","Congressional District 3 (114th Congress), Connecticut","144","105","72","66","0","28","0","28","0","28","0","28","0","28","72","66","72","66","0","28","0","28","0","28","72","64","0","28","0","28","0","28","0","28","0","28","72","64","72","64","0","28","0","28","0","28",
"5001400US0904","Congressional District 4 (114th Congress), Connecticut","165","126","86","86","0","28","0","28","0","28","0","28","0","28","86","86","85","85","1","3","0","28","1","3","79","52","0","28","0","28","0","28","0","28","0","28","79","52","79","52","0","28","0","28","0","28",
"5001400US0905","Congressional District 5 (114th Congress), Connecticut","231","126","61","49","13","19","13","19","0","28","0","28","0","28","48","45","17","21","31","41","6","10","25","39","170","114","6","14","6","14","0","28","0","28","0","28","164","108","91","75","73","73","23","27","50","52",
"5001400US1000","Congressional District (at Large) (114th Congress), Delaware","494","363","234","197","35","57","35","57","0","27","0","27","0","27","199","152","81","47","118","140","13","20","105","139","260","194","87","119","15","25","72","117","0","27","72","117","173","97","83","56","90","89","39","55","51","71",
"5001400US1198","Delegate District (at Large) (114th Congress), District of Columbia","195","107","49","67","0","29","0","29","0","29","0","29","0","29","49","67","16","25","33","59","33","59","0","29","146","91","0","29","0","29","0","29","0","29","0","29","146","91","146","91","0","29","0","29","0","29",
"5001400US1201","Congressional District 1 (114th Congress), Florida","1604","442","791","297","182","118","146","90","36","60","0","31","36","60","609","219","424","224","185","155","40","40","145","146","813","231","220","129","220","129","0","31","0","31","0","31","593","180","481","184","112","58","46","46","66","46",
"5001400US1202","Congressional District 2 (114th Congress), Florida","250","109","134","76","0","31","0","31","0","31","0","31","0","31","134","76","134","76","0","31","0","31","0","31","116","62","43","43","43","43","0","31","0","31","0","31","73","48","65","48","8","12","0","31","8","12",
"5001400US1203","Congressional District 3 (114th Congress), Florida","419","134","182","83","63","50","63","50","0","31","0","31","0","31","119","72","114","73","5","9","0","31","5","9","237","97","45","43","45","43","0","31","0","31","0","31","192","68","192","68","0","31","0","31","0","31",
"5001400US1204","Congressional District 4 (114th Congress), Florida","644","218","356","131","73","48","73","48","0","31","0","31","0","31","283","116","283","116","0","31","0","31","0","31","288","106","55","47","55","47","0","31","0","31","0","31","233","100","190","88","43","38","28","33","15","19",
"5001400US1205","Congressional District 5 (114th Congress), Florida","660","349","427","287","146","170","146","170","0","31","0","31","0","31","281","196","235","192","46","56","34","54","12","21","233","115","15","28","0","31","15","28","0","31","15","28","218","115","169","100","49","58","5","8","44","57",
"5001400US1206","Congressional District 6 (114th Congress), Florida","496","147","301","132","149","127","149","127","0","31","0","31","0","31","152","71","99","86","53","42","12","60","41","77","195","84","58","65","58","65","0","31","0","31","0","31","137","60","48","61","89","81","0","31","89","81",
"5001400US1207","Congressional District 7 (114th Congress), Florida","567","188","250","142","21","33","21","33","0","31","0","31","0","31","229","134","210","130","19","31","19","31","0","31","317","117","89","79","89","79","0","31","0","31","0","31","228","136","228","136","0","31","0","31","0","31",
"5001400US1208","Congressional District 8 (114th Congress), Florida","504","64","295","63","81","56","81","56","0","31","0","31","0","31","214","96","154","88","60","44","44","45","16","21","209","71","60","25","50","21","10","16","0","31","10","16","149","63","88","71","61","45","12","19","49","46",
"5001400US1209","Congressional District 9 (114th Congress), Florida","946","615","450","369","106","74","106","74","0","31","0","31","0","31","344","307","311","309","33","21","21","12","12","23","496","283","181","96","181","96","0","31","0","31","0","31","315","210","270","215","45","36","13","27","32","25",
"5001400US1210","Congressional District 10 (114th Congress), Florida","493","237","341","166","34","45","34","45","0","31","0","31","0","31","307","162","273","171","34","36","14","27","20","27","152","119","0","31","0","31","0","31","0","31","0","31","152","119","58","88","94","83","39","46","55","72",
"5001400US1211","Congressional District 11 (114th Congress), Florida","238","129","112","79","0","31","0","31","0","31","0","31","0","31","112","79","82","63","30","39","0","31","30","39","126","96","10","15","10","15","0","31","0","31","0","31","116","94","105","89","11","20","11","20","0","31",
"5001400US1212","Congressional District 12 (114th Congress), Florida","496","153","216","115","77","72","77","72","0","31","0","31","0","31","139","81","113","74","26","28","16","25","10","16","280","127","78","92","78","92","0","31","0","31","0","31","202","74","167","72","35","32","20","28","15","20",
