"GEO_ID","NAME","B05003G_001E","B05003G_001M","B05003G_002E","B05003G_002M","B05003G_003E","B05003G_003M","B05003G_004E","B05003G_004M","B05003G_005E","B05003G_005M","B05003G_006E","B05003G_006M","B05003G_007E","B05003G_007M","B05003G_008E","B05003G_008M","B05003G_009E","B05003G_009M","B05003G_010E","B05003G_010M","B05003G_011E","B05003G_011M","B05003G_012E","B05003G_012M","B05003G_013E","B05003G_013M","B05003G_014E","B05003G_014M","B05003G_015E","B05003G_015M","B05003G_016E","B05003G_016M","B05003G_017E","B05003G_017M","B05003G_018E","B05003G_018M","B05003G_019E","B05003G_019M","B05003G_020E","B05003G_020M","B05003G_021E","B05003G_021M","B05003G_022E","B05003G_022M","B05003G_023E","B05003G_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen",
"5001400US0101","Congressional District 1 (114th Congress), Alabama","11047","1073","5365","671","2658","539","2613","534","45","50","0","27","45","50","2707","364","2445","343","262","161","29","29","233","159","5682","638","2658","458","2477","461","181","185","0","27","181","185","3024","400","2801","387","223","90","36","39","187","80",
"5001400US0102","Congressional District 2 (114th Congress), Alabama","12473","951","6203","550","2870","378","2811","367","59","92","0","27","59","92","3333","320","3088","260","245","153","79","47","166","150","6270","569","3295","396","3173","387","122","106","53","56","69","85","2975","351","2754","348","221","101","76","45","145","92",
"5001400US0103","Congressional District 3 (114th Congress), Alabama","10096","949","4899","575","2524","444","2497","437","27","47","0","27","27","47","2375","315","2240","295","135","71","44","43","91","56","5197","592","3112","511","3065","502","47","56","47","56","0","27","2085","240","1934","236","151","75","119","67","32","36",
"5001400US0104","Congressional District 4 (114th Congress), Alabama","12149","1084","5992","581","2492","384","2492","384","0","27","0","27","0","27","3500","358","3224","366","276","208","94","70","182","187","6157","700","2819","458","2796","456","23","54","0","27","23","54","3338","404","3070","372","268","111","111","73","157","91",
"5001400US0105","Congressional District 5 (114th Congress), Alabama","16813","1237","8760","787","4406","624","4341","626","65","50","22","30","43","41","4354","416","3902","397","452","191","271","113","181","108","8053","712","3726","436","3676","438","50","49","50","49","0","27","4327","452","3992","411","335","110","181","81","154","75",
"5001400US0106","Congressional District 6 (114th Congress), Alabama","7775","853","4252","595","1938","361","1935","360","3","10","3","10","0","27","2314","370","2117","346","197","89","123","70","74","49","3523","421","1626","303","1591","304","35","31","0","27","35","31","1897","281","1721","259","176","85","85","57","91","49",
"5001400US0107","Congressional District 7 (114th Congress), Alabama","6075","720","2748","390","1116","255","1116","255","0","27","0","27","0","27","1632","290","1395","229","237","166","61","69","176","147","3327","493","1235","294","1221","296","14","23","14","23","0","27","2092","332","2059","329","33","37","26","35","7","12",
"5001400US0200","Congressional District (at Large) (114th Congress), Alaska","58521","1748","29714","1034","14866","696","14728","704","138","66","52","41","86","53","14848","658","14177","621","671","200","483","169","188","100","28807","1090","13706","756","13569","751","137","80","19","22","118","78","15101","787","14386","776","715","219","464","187","251","103",
"5001400US0401","Congressional District 1 (114th Congress), Arizona","21644","1491","11077","772","5806","594","5719","594","87","101","11","18","76","99","5271","494","4669","450","602","212","357","136","245","158","10567","999","5043","642","5043","642","0","30","0","30","0","30","5524","517","4958","531","566","192","268","84","298","165",
"5001400US0402","Congressional District 2 (114th Congress), Arizona","28648","1703","13370","1028","6600","736","6597","735","3","6","3","6","0","30","6770","604","5916","561","854","204","473","158","381","146","15278","988","7411","636","7299","635","112","84","12","15","100","89","7867","602","6729","555","1138","245","859","214","279","121",
"5001400US0403","Congressional District 3 (114th Congress), Arizona","21007","1545","10007","813","4356","540","4308","537","48","47","0","30","48","47","5651","559","4554","498","1097","259","386","134","711","234","11000","1012","5197","714","5153","720","44","40","8","14","36","38","5803","611","4780","586","1023","208","520","150","503","125",
"5001400US0404","Congressional District 4 (114th Congress), Arizona","19741","1592","10129","926","4364","639","4353","640","11","18","0","30","11","18","5765","532","5099","503","666","230","341","175","325","138","9612","949","3744","718","3739","719","5","10","5","10","0","30","5868","560","4930","562","938","298","583","284","355","133",
"5001400US0405","Congressional District 5 (114th Congress), Arizona","21241","1684","11022","978","6373","758","6306","762","67","61","4","7","63","60","4649","466","4139","450","510","155","271","106","239","115","10219","980","5800","695","5747","692","53","55","0","30","53","55","4419","528","3817","500","602","146","388","121","214","92",
"5001400US0406","Congressional District 6 (114th Congress), Arizona","19428","1616","9785","962","4592","637","4415","638","177","95","77","69","100","63","5193","577","4158","499","1035","240","490","128","545","210","9643","900","4698","587","4534","582","164","91","13","19","151","91","4945","496","3795","397","1150","273","604","188","546","184",
"5001400US0407","Congressional District 7 (114th Congress), Arizona","20755","1762","10497","960","5189","637","5069","647","120","50","16","25","104","44","5308","608","4013","524","1295","271","445","151","850","201","10258","1008","5039","652","4939","632","100","61","0","30","100","61","5219","555","4030","489","1189","263","434","154","755","185",
"5001400US0408","Congressional District 8 (114th Congress), Arizona","22092","1635","10921","913","6102","586","6020","577","82","75","15","24","67","75","4819","641","4338","585","481","180","268","120","213","131","11171","1041","6066","718","5987","722","79","69","30","33","49","63","5105","526","4135","375","970","288","656","231","314","146",
"5001400US0409","Congressional District 9 (114th Congress), Arizona","25976","1648","12865","972","6810","753","6727","739","83","83","0","30","83","83","6055","561","4817","497","1238","287","487","133","751","257","13111","985","5975","663","5926","662","49","55","25","50","24","25","7136","649","6183","597","953","241","513","186","440","158",
"5001400US0501","Congressional District 1 (114th Congress), Arkansas","10705","774","5576","540","2511","313","2511","313","0","27","0","27","0","27","3065","413","2903","393","162","86","141","85","21","25","5129","438","2349","263","2349","263","0","27","0","27","0","27","2780","318","2675","310","105","80","14","15","91","80",
"5001400US0502","Congressional District 2 (114th Congress), Arkansas","14452","1054","6773","598","3322","408","3316","413","6","22","0","27","6","22","3451","376","3201","337","250","139","60","47","190","129","7679","752","3739","506","3707","504","32","38","27","36","5","8","3940","396","3593","393","347","150","207","115","140","96",
"5001400US0503","Congressional District 3 (114th Congress), Arkansas","22150","1309","11100","845","5178","583","5110","576","68","77","9","14","59","74","5922","477","5368","433","554","178","182","86","372","147","11050","732","5048","507","5033","505","15","14","0","27","15","14","6002","474","5459","519","543","174","221","101","322","135",
"5001400US0504","Congressional District 4 (114th Congress), Arkansas","11931","813","5445","439","2094","319","2076","305","18","35","0","27","18","35","3351","297","3036","288","315","158","120","89","195","133","6486","553","2696","353","2672","352","24","25","16","22","8","13","3790","322","3520","324","270","117","71","55","199","104",
"5001400US0601","Congressional District 1 (114th Congress), California","33939","1400","17160","819","7331","535","7279","523","52","57","0","29","52","57","9829","567","9242","536","587","174","246","102","341","169","16779","964","6538","650","6507","649","31","31","0","29","31","31","10241","619","9733","594","508","153","325","109","183","90",
"5001400US0602","Congressional District 2 (114th Congress), California","30414","1891","15405","1132","6974","681","6858","681","116","61","38","32","78","56","8431","694","7391","615","1040","335","532","157","508","249","15009","1015","6384","603","6354","606","30","32","11","17","19","27","8625","669","7670","620","955","216","625","189","330","116",
"5001400US0603","Congressional District 3 (114th Congress), California","42153","2176","21177","1395","10061","834","10011","835","50","52","0","29","50","52","11116","812","9853","803","1263","219","714","179","549","134","20976","1186","9373","782","9310","776","63","55","32","32","31","44","11603","769","10069","764","1534","283","907","206","627","167",
"5001400US0604","Congressional District 4 (114th Congress), California","28452","1605","14288","968","6454","582","6359","575","95","93","0","29","95","93","7834","657","6987","605","847","298","421","166","426","213","14164","945","6682","555","6554","539","128","120","115","120","13","23","7482","605","6615","530","867","259","538","209","329","149",
"5001400US0605","Congressional District 5 (114th Congress), California","37330","2039","18741","1215","8403","783","8363","774","40","45","17","22","23","39","10338","704","8759","663","1579","303","1015","240","564","160","18589","1310","7546","794","7520","790","26","31","0","29","26","31","11043","798","9565","745","1478","303","1035","274","443","159",
"5001400US0606","Congressional District 6 (114th Congress), California","49936","2374","24139","1217","12050","962","11784","963","266","105","150","85","116","68","12089","786","9825","757","2264","414","1247","313","1017","271","25797","1692","11397","1070","11263","1051","134","89","121","83","13","21","14400","962","11825","841","2575","478","1353","304","1222","311",
"5001400US0607","Congressional District 7 (114th Congress), California","45654","2310","23184","1297","12113","843","11875","820","238","149","167","130","71","68","11071","784","9010","717","2061","364","1443","287","618","205","22470","1397","10698","812","10469","796","229","147","92","95","137","99","11772","887","9218","749","2554","438","1788","318","766","207",
"5001400US0608","Congressional District 8 (114th Congress), California","26823","2057","13641","1229","6697","842","6697","842","0","29","0","29","0","29","6944","709","5990","676","954","223","531","169","423","136","13182","1140","6728","781","6724","781","4","8","4","8","0","29","6454","708","5766","647","688","200","471","170","217","96",
"5001400US0609","Congressional District 9 (114th Congress), California","53796","2629","26579","1565","12013","1062","11707","1038","306","148","90","94","216","113","14566","926","10563","743","4003","625","1930","457","2073","420","27217","1548","12039","1009","11799","989","240","142","98","106","142","87","15178","979","10906","797","4272","687","2292","505","1980","401",
"5001400US0610","Congressional District 10 (114th Congress), California","37524","2357","19404","1351","9012","786","8873","766","139","86","18","38","121","74","10392","871","8132","683","2260","431","1390","331","870","239","18120","1270","8326","808","8124","796","202","104","9","12","193","104","9794","755","7653","580","2141","387","1381","318","760","210",
"5001400US0611","Congressional District 11 (114th Congress), California","38022","2114","18632","1302","8763","768","8604","772","159","75","39","35","120","75","9869","848","7592","713","2277","425","1272","243","1005","312","19390","1232","8786","717","8575","719","211","103","34","35","177","98","10604","844","8535","714","2069","416","1200","289","869","251",
"5001400US0612","Congressional District 12 (114th Congress), California","32210","1764","16774","1171","5785","648","5667","646","118","69","85","75","33","32","10989","966","8893","861","2096","369","1128","210","968","284","15436","1106","5254","581","5177","573","77","69","0","29","77","69","10182","786","8300","690","1882","327","1115","254","767","216",
"5001400US0613","Congressional District 13 (114th Congress), California","44438","1848","21202","997","9057","646","8859","635","198","89","61","42","137","76","12145","824","9813","703","2332","408","1240","297","1092","289","23236","1276","9240","734","9068","733","172","70","60","44","112","63","13996","951","11675","823","2321","345","1452","260","869","203",
"5001400US0614","Congressional District 14 (114th Congress), California","35611","1883","17968","1039","8119","598","8047","605","72","59","60","55","12","19","9849","780","7229","689","2620","376","1835","309","785","215","17643","1175","7343","679","7243","679","100","81","65","74","35","35","10300","779","7861","680","2439","342","1469","268","970","214",
"5001400US0615","Congressional District 15 (114th Congress), California","43117","2667","21049","1421","10134","878","9930","862","204","90","68","50","136","69","10915","849","7916","672","2999","431","2123","362","876","203","22068","1589","10459","964","10192","971","267","115","60","38","207","109","11609","861","8151","669","3458","501","2197","366","1261","322",
"5001400US0616","Congressional District 16 (114th Congress), California","27902","2049","14040","1165","7031","694","6897","671","134","85","48","57","86","62","7009","713","5262","583","1747","381","722","250","1025","288","13862","1143","6810","738","6748","746","62","57","0","29","62","57","7052","677","5529","550","1523","374","728","230","795","218",
"5001400US0617","Congressional District 17 (114th Congress), California","32458","2138","16499","1233","7798","677","7630","670","168","101","37","40","131","89","8701","808","6087","619","2614","376","1704","301","910","219","15959","1203","7394","767","7233","773","161","90","51","56","110","71","8565","756","6199","595","2366","396","1783","345","583","140",
"5001400US0618","Congressional District 18 (114th Congress), California","33914","1743","16870","997","9207","653","9033","643","174","82","21","22","153","78","7663","689","5631","567","2032","311","1340","215","692","186","17044","1087","8168","649","8057","636","111","65","11","18","100","61","8876","648","6713","554","2163","311","1452","230","711","205",
"5001400US0619","Congressional District 19 (114th Congress), California","34896","2066","18103","1123","7550","668","7411","668","139","70","7","12","132","71","10553","828","7882","637","2671","596","1432","259","1239","500","16793","1233","7332","669","7177","671","155","95","36","34","119","86","9461","786","7037","659","2424","357","1564","265","860","203",
"5001400US0620","Congressional District 20 (114th Congress), California","27417","1598","14071","985","5343","567","5306","566","37","31","12","18","25","27","8728","693","6956","548","1772","350","707","169","1065","316","13346","842","4794","488","4753","484","41","32","5","9","36","31","8552","643","6633","548","1919","325","1093","269","826","179",
"5001400US0621","Congressional District 21 (114th Congress), California","21730","1700","11818","1062","4460","650","4299","642","161","84","45","36","116","68","7358","655","5721","565","1637","312","639","174","998","242","9912","895","4479","623","4288","599","191","101","92","77","99","60","5433","565","4107","483","1326","250","453","113","873","203",
"5001400US0622","Congressional District 22 (114th Congress), California","30595","2084","15481","1260","7949","841","7806","830","143","145","38","47","105","134","7532","717","6120","640","1412","272","715","174","697","204","15114","1166","7003","786","6956","786","47","32","19","23","28","26","8111","603","6960","547","1151","270","472","145","679","212",
"5001400US0623","Congressional District 23 (114th Congress), California","29281","1946","15355","1287","7386","809","7230","803","156","130","15","22","141","129","7969","867","6695","783","1274","275","537","146","737","235","13926","1032","6845","695","6805","702","40","42","15","29","25","27","7081","619","6307","568","774","196","345","127","429","160",
"5001400US0624","Congressional District 24 (114th Congress), California","26895","1430","13157","838","5004","515","4867","490","137","92","0","29","137","92","8153","581","7044","534","1109","213","449","122","660","173","13738","882","5504","545","5470","535","34","33","12","18","22","27","8234","619","7357","536","877","184","477","131","400","138",
"5001400US0625","Congressional District 25 (114th Congress), California","37078","1786","19000","1086","9351","672","9321","668","30","35","0","29","30","35","9649","747","7827","685","1822","300","1278","261","544","164","18078","1148","8015","618","7974","612","41","43","14","21","27","37","10063","798","8090","735","1973","299","1369","230","604","192",
"5001400US0626","Congressional District 26 (114th Congress), California","29642","1757","15152","1153","7145","636","7063","625","82","50","24","21","58","45","8007","719","6418","654","1589","283","795","174","794","224","14490","1057","6237","617","6118","616","119","64","45","37","74","53","8253","663","6799","607","1454","261","710","141","744","208",
"5001400US0627","Congressional District 27 (114th Congress), California","23720","1428","11654","892","5088","537","5061","537","27","32","0","29","27","32","6566","613","4966","526","1600","330","1135","305","465","163","12066","857","5208","461","5154","458","54","51","8","12","46","49","6858","663","5337","508","1521","326","1054","282","467","155",
"5001400US0628","Congressional District 28 (114th Congress), California","28478","1602","14150","929","4482","509","4276","503","206","99","22","22","184","92","9668","792","6637","649","3031","428","1620","307","1411","266","14328","1051","4695","551","4459","532","236","124","35","37","201","110","9633","735","6285","599","3348","389","2032","304","1316","257",
"5001400US0629","Congressional District 29 (114th Congress), California","18780","1663","9644","1019","3933","583","3718","548","215","120","0","29","215","120","5711","558","3651","450","2060","271","1168","185","892","195","9136","872","2961","333","2853","323","108","79","7","12","101","79","6175","684","3783","486","2392","346","1333","222","1059","217",
"5001400US0630","Congressional District 30 (114th Congress), California","34228","1829","17393","1102","7329","646","7206","646","123","86","51","50","72","70","10064","788","5911","546","4153","486","2756","378","1397","325","16835","1061","5844","600","5680","602","164","104","29","28","135","107","10991","812","7045","604","3946","522","2774","466","1172","269",
"5001400US0631","Congressional District 31 (114th Congress), California","35527","2589","17408","1532","8638","1057","8514","1032","124","119","19","23","105","123","8770","802","6646","732","2124","432","1077","260","1047","293","18119","1439","7847","829","7717","830","130","85","46","38","84","74","10272","997","7791","814","2481","475","1438","328","1043","295",
"5001400US0632","Congressional District 32 (114th Congress), California","25653","1629","12849","940","5099","568","5000","553","99","59","61","55","38","26","7750","636","5523","519","2227","318","1108","217","1119","230","12804","985","4699","583","4613","577","86","49","23","24","63","40","8105","706","6128","620","1977","332","1078","226","899","206",
"5001400US0633","Congressional District 33 (114th Congress), California","35805","2014","17487","1201","7995","801","7895","788","100","73","62","58","38","43","9492","776","7396","688","2096","288","1441","246","655","153","18318","1151","6805","647","6720","632","85","70","0","29","85","70","11513","832","9004","759","2509","392","1580","290","929","300",
"5001400US0634","Congressional District 34 (114th Congress), California","17099","1353","9369","779","2643","373","2586","375","57","39","0","29","57","39","6726","594","4062","436","2664","354","1068","197","1596","264","7730","732","1935","313","1864","303","71","39","0","29","71","39","5795","595","3541","469","2254","301","1109","176","1145","217",
"5001400US0635","Congressional District 35 (114th Congress), California","28637","2006","14972","1217","6260","751","6187","750","73","69","0","29","73","69","8712","705","6775","646","1937","297","936","200","1001","225","13665","1023","5313","588","5235","591","78","60","0","29","78","60","8352","713","6528","616","1824","278","948","224","876","178",
"5001400US0636","Congressional District 36 (114th Congress), California","25650","1807","12760","1000","6232","737","6200","743","32","37","0","29","32","37","6528","638","5229","547","1299","270","543","144","756","191","12890","1117","6080","731","6045","727","35","48","0","29","35","48","6810","708","5534","652","1276","248","566","158","710","189",
"5001400US0637","Congressional District 37 (114th Congress), California","27314","1556","12228","917","4611","579","4522","573","89","65","0","29","89","65","7617","594","5109","476","2508","370","1233","229","1275","294","15086","962","5184","527","5119","529","65","51","12","20","53","47","9902","715","6995","604","2907","381","1489","233","1418","277",
"5001400US0638","Congressional District 38 (114th Congress), California","24488","1675","12385","989","5032","587","4963","575","69","56","0","29","69","56","7353","687","5501","577","1852","279","1044","196","808","192","12103","948","4759","525","4704","519","55","37","0","29","55","37","7344","670","5658","538","1686","314","1030","248","656","134",
"5001400US0639","Congressional District 39 (114th Congress), California","28105","1810","14610","1049","6899","716","6703","712","196","146","65","79","131","114","7711","653","6007","571","1704","265","1095","191","609","212","13495","973","5953","636","5901","633","52","39","24","27","28","29","7542","668","5821","549","1721","314","1150","210","571","197",
"5001400US0640","Congressional District 40 (114th Congress), California","13123","1196","6473","656","2165","344","2095","344","70","50","4","6","66","50","4308","473","2106","284","2202","323","809","145","1393","262","6650","680","2305","372","2218","359","87","62","16","23","71","59","4345","440","2491","310","1854","262","895","184","959","166",
"5001400US0641","Congressional District 41 (114th Congress), California","29387","2173","14126","1279","5721","776","5597","770","124","74","10","12","114","72","8405","776","6618","680","1787","290","1004","209","783","194","15261","1189","7027","689","6883","701","144","77","59","56","85","59","8234","782","6525","649","1709","292","915","187","794","195",
"5001400US0642","Congressional District 42 (114th Congress), California","37097","2449","18461","1277","9238","816","9202","818","36","30","15","24","21","28","9223","808","7115","708","2108","384","1432","324","676","257","18636","1511","8818","910","8818","910","0","29","0","29","0","29","9818","970","7483","783","2335","543","1422","375","913","443",
"5001400US0643","Congressional District 43 (114th Congress), California","37259","2132","18275","1092","7274","743","7099","729","175","101","20","20","155","97","11001","800","7863","701","3138","454","1137","245","2001","371","18984","1431","6942","710","6858","691","84","76","18","25","66","69","12042","1019","8565","847","3477","433","1648","289","1829","376",
"5001400US0644","Congressional District 44 (114th Congress), California","28975","1998","14269","1142","5795","669","5779","667","16","17","0","29","16","17","8474","829","6409","789","2065","265","928","157","1137","245","14706","1170","5584","621","5528","621","56","48","0","29","56","48","9122","819","6849","710","2273","378","1124","228","1149","272",
"5001400US0645","Congressional District 45 (114th Congress), California","30140","2044","14909","1363","7466","917","6986","720","480","603","60","50","420","602","7443","719","5220","551","2223","391","1378","282","845","253","15231","964","7622","712","7253","704","369","230","16","25","353","229","7609","596","5099","476","2510","366","1623","256","887","261",
"5001400US0646","Congressional District 46 (114th Congress), California","17713","1314","8742","804","3549","473","3379","430","170","210","10","16","160","210","5193","590","3236","446","1957","359","1042","214","915","229","8971","755","4042","445","3918","442","124","80","35","35","89","71","4929","494","3042","328","1887","317","881","187","1006","228",
"5001400US0647","Congressional District 47 (114th Congress), California","37931","2372","18109","1316","7999","758","7950","758","49","41","21","32","28","26","10110","834","7888","668","2222","397","1096","263","1126","282","19822","1365","8312","872","8136","853","176","83","59","57","117","66","11510","786","9312","646","2198","415","1082","306","1116","253",
"5001400US0648","Congressional District 48 (114th Congress), California","26747","1706","13730","1073","6161","665","6076","658","85","66","29","26","56","56","7569","731","6270","643","1299","282","989","229","310","126","13017","1034","5624","546","5573","554","51","47","12","18","39","42","7393","678","5887","592","1506","277","985","225","521","167",
"5001400US0649","Congressional District 49 (114th Congress), California","31883","2305","16303","1324","7645","902","7527","893","118","86","84","84","34","24","8658","707","7169","645","1489","334","889","252","600","207","15580","1408","7320","928","7171","933","149","96","67","70","82","62","8260","825","6709","748","1551","393","1107","360","444","185",
"5001400US0650","Congressional District 50 (114th Congress), California","34886","2290","17397","1305","8789","858","8634","857","155","104","41","37","114","92","8608","763","6806","636","1802","403","1070","280","732","321","17489","1379","8118","794","7909","802","209","118","74","66","135","98","9371","841","7221","658","2150","533","1244","332","906","352",
"5001400US0651","Congressional District 51 (114th Congress), California","28681","1841","14018","1106","5698","723","5505","709","193","115","51","51","142","101","8320","650","6277","559","2043","308","1029","200","1014","194","14663","1061","6230","679","6019","659","211","111","26","32","185","105","8433","641","5678","526","2755","355","1394","229","1361","260",
"5001400US0652","Congressional District 52 (114th Congress), California","34925","1744","17493","1127","7915","746","7789","757","126","80","10","18","116","76","9578","673","7790","668","1788","355","980","228","808","256","17432","1117","8684","731","8599","741","85","57","0","29","85","57","8748","675","6792","623","1956","309","1381","273","575","138",
"5001400US0653","Congressional District 53 (114th Congress), California","44715","2442","23072","1413","10559","865","10335","846","224","177","30","30","194","169","12513","1012","10490","955","2023","373","982","251","1041","265","21643","1367","8827","832","8648","800","179","101","12","16","167","98","12816","906","10312","774","2504","401","1442","288","1062","243",
"5001400US0801","Congressional District 1 (114th Congress), Colorado","25617","1595","11948","929","4894","630","4855","633","39","33","0","28","39","33","7054","573","6025","523","1029","291","506","175","523","203","13669","878","5488","543","5332","538","156","121","27","45","129","106","8181","583","7237","541","944","258","492","181","452","162",
"5001400US0802","Congressional District 2 (114th Congress), Colorado","20293","1139","10136","700","4565","410","4459","403","106","63","45","32","61","59","5571","515","4705","455","866","356","303","117","563","343","10157","763","4124","405","4075","410","49","38","40","33","9","19","6033","583","5564","565","469","170","243","112","226","123",
"5001400US0803","Congressional District 3 (114th Congress), Colorado","20418","1270","10090","693","4171","476","4123","468","48","36","19","23","29","32","5919","462","5434","428","485","190","276","137","209","115","10328","857","3949","432","3902","432","47","38","28","28","19","24","6379","629","5706","509","673","255","238","119","435","200",
"5001400US0804","Congressional District 4 (114th Congress), Colorado","20635","1210","10738","671","5248","500","5202","504","46","44","30","38","16","23","5490","453","4893","434","597","139","290","119","307","97","9897","798","4864","537","4844","534","20","21","10","12","10","16","5033","487","4568","474","465","122","233","92","232","87",
"5001400US0805","Congressional District 5 (114th Congress), Colorado","37868","1803","19435","1081","9110","713","9048","711","62","55","46","49","16","24","10325","732","9892","699","433","140","324","124","109","72","18433","986","8853","690","8759","691","94","61","85","58","9","16","9580","586","9056","573","524","164","305","125","219","108",
"5001400US0806","Congressional District 6 (114th Congress), Colorado","31998","2013","15569","1128","8214","811","8078","779","136","85","14","23","122","80","7355","595","5989","559","1366","305","535","178","831","229","16429","1161","7974","802","7780","780","194","117","63","74","131","77","8455","656","7305","565","1150","267","476","158","674","200",
"5001400US0807","Congressional District 7 (114th Congress), Colorado","23377","1477","11756","947","5207","515","5166","515","41","41","24","30","17","27","6549","649","5957","598","592","198","288","134","304","126","11621","928","5445","608","5402","607","43","41","10","17","33","37","6176","541","5590","505","586","159","325","114","261","90",
"5001400US0901","Congressional District 1 (114th Congress), Connecticut","23313","1634","11429","1011","6081","728","6003","710","78","70","0","28","78","70","5348","588","4349","558","999","184","448","124","551","148","11884","913","5493","623","5486","621","7","10","0","28","7","10","6391","559","5278","547","1113","224","707","179","406","124",
"5001400US0902","Congressional District 2 (114th Congress), Connecticut","22426","1191","11130","748","4960","546","4825","552","135","130","16","20","119","129","6170","478","5624","474","546","164","253","103","293","112","11296","786","5236","517","5157","511","79","74","49","65","30","28","6060","475","5425","441","635","164","281","107","354","137",
"5001400US0903","Congressional District 3 (114th Congress), Connecticut","16985","1467","8386","908","3939","602","3869","596","70","61","0","28","70","61","4447","564","3577","529","870","181","291","102","579","152","8599","829","3778","519","3698","525","80","51","49","44","31","27","4821","565","3907","531","914","196","388","123","526","132",
"5001400US0904","Congressional District 4 (114th Congress), Connecticut","16362","1417","7589","842","4296","538","4071","553","225","92","82","49","143","81","3293","501","2198","407","1095","261","487","153","608","207","8773","759","4705","488","4524","485","181","74","77","53","104","56","4068","495","2644","362","1424","319","755","221","669","198",
"5001400US0905","Congressional District 5 (114th Congress), Connecticut","19711","1721","9795","983","5066","623","4957","625","109","92","16","25","93","89","4729","558","3714","498","1015","283","452","142","563","227","9916","1019","4706","614","4571","575","135","133","7","12","128","132","5210","580","4322","499","888","247","403","121","485","206",
"5001400US1000","Congressional District (at Large) (114th Congress), Delaware","23936","1670","11651","927","6575","756","6501","754","74","81","52","72","22","35","5076","485","4470","473","606","179","304","92","302","146","12285","1041","6515","700","6462","697","53","41","26","28","27","32","5770","555","5103","521","667","163","332","121","335","124",
"5001400US1198","Delegate District (at Large) (114th Congress), District of Columbia","15592","1264","7178","667","2458","389","2411","382","47","42","11","18","36","39","4720","504","3554","396","1166","318","577","186","589","223","8414","801","2599","433","2351","401","248","130","73","68","175","106","5815","561","4730","499","1085","292","487","166","598","203",
"5001400US1201","Congressional District 1 (114th Congress), Florida","29499","1674","14912","937","7653","684","7606","673","47","60","47","60","0","31","7259","639","6557","580","702","205","379","150","323","148","14587","1129","7175","712","7104","707","71","61","42","55","29","31","7412","734","6556","709","856","257","564","212","292","152",
"5001400US1202","Congressional District 2 (114th Congress), Florida","17669","1131","9084","698","3911","453","3860","443","51","46","26","40","25","26","5173","474","4614","389","559","179","257","137","302","127","8585","737","4033","498","3968","490","65","83","0","31","65","83","4552","454","3879","370","673","203","320","130","353","132",
